target,target_group,k,basket,basket_groups,n_groups,cross_group,ols_beta,resid_var,r_squared,S_idx,target_idx,adf_p,half_life,basket_str
SNACKPACK_PISTACHIO,snackpacks,2,"['PEBBLES_S', 'SNACKPACK_RASPBERRY']","['pebbles', 'snackpacks']",2,False,"[0.15393954155930514, -0.5223408593972567]",10024.204681235606,0.7148424612427398,"[16, 49]",47,0.0071972787940512125,857.3173588093576,SNACKPACK_PISTACHIO − 0.154*PEBBLES_S + 0.522*SNACKPACK_RASPBERRY
SNACKPACK_RASPBERRY,snackpacks,2,"['TRANSLATOR_VOID_BLUE', 'SNACKPACK_STRAWBERRY']","['snackpacks', 'translators']",2,False,"[0.2622290847716992, -0.5290035043999605]",15737.30248106629,0.4542439437146413,"[34, 48]",49,0.0072150849207054,772.0224492793691,SNACKPACK_RASPBERRY − 0.262*TRANSLATOR_VOID_BLUE + 0.529*SNACKPACK_STRAWBERRY
SNACKPACK_RASPBERRY,snackpacks,2,"['OXYGEN_SHAKE_GARLIC', 'SNACKPACK_PISTACHIO']","['oxygen_shakes', 'snackpacks']",2,False,"[-0.15164831927507566, -1.0337710378122604]",12762.83093026279,0.5573960477713922,"[44, 47]",49,0.007359845141134925,672.9317540701113,SNACKPACK_RASPBERRY + 0.152*OXYGEN_SHAKE_GARLIC + 1.034*SNACKPACK_PISTACHIO
SNACKPACK_RASPBERRY,snackpacks,2,"['PEBBLES_S', 'SNACKPACK_PISTACHIO']","['pebbles', 'snackpacks']",2,False,"[0.12544792395811707, -0.8412517975222569]",16144.400835407369,0.440126124434447,"[16, 47]",49,0.007462907827491943,730.3424176817981,SNACKPACK_RASPBERRY − 0.125*PEBBLES_S + 0.841*SNACKPACK_PISTACHIO
SNACKPACK_RASPBERRY,snackpacks,2,"['PEBBLES_S', 'SNACKPACK_STRAWBERRY']","['pebbles', 'snackpacks']",2,False,"[-0.13976894920858926, -0.4231475632101147]",17328.72578721376,0.39905475811637325,"[16, 48]",49,0.0076165382082178735,777.2711159163731,SNACKPACK_RASPBERRY + 0.140*PEBBLES_S + 0.423*SNACKPACK_STRAWBERRY
SNACKPACK_CHOCOLATE,snackpacks,2,"['SNACKPACK_VANILLA', 'SNACKPACK_STRAWBERRY']",['snackpacks'],1,False,"[-0.9444875462244935, -0.16685692276693478]",2369.557531404127,0.9411911380547551,"[46, 48]",45,0.00795793523310371,342.5388467897338,SNACKPACK_CHOCOLATE + 0.944*SNACKPACK_VANILLA + 0.167*SNACKPACK_STRAWBERRY
SNACKPACK_RASPBERRY,snackpacks,2,"['OXYGEN_SHAKE_MORNING_BREATH', 'SNACKPACK_PISTACHIO']","['oxygen_shakes', 'snackpacks']",2,False,"[0.11472014916191642, -0.7172067498442977]",18595.722508632098,0.35511640623938123,"[40, 47]",49,0.008003016359881501,788.4160148093581,SNACKPACK_RASPBERRY − 0.115*OXYGEN_SHAKE_MORNING_BREATH + 0.717*SNACKPACK_PISTACHIO
SNACKPACK_RASPBERRY,snackpacks,2,"['ROBOT_MOPPING', 'SNACKPACK_PISTACHIO']","['robots', 'snackpacks']",2,False,"[-0.1028551422091778, -0.721877874631685]",18066.38530065272,0.373473363374792,"[21, 47]",49,0.009463329349457017,792.4540079494932,SNACKPACK_RASPBERRY + 0.103*ROBOT_MOPPING + 0.722*SNACKPACK_PISTACHIO
SNACKPACK_RASPBERRY,snackpacks,2,"['MICROCHIP_OVAL', 'SNACKPACK_STRAWBERRY']","['microchips', 'snackpacks']",2,False,"[-0.08448286754237025, -0.46066456753607277]",16170.417313012882,0.4392238954639164,"[11, 48]",49,0.009760248472326118,848.5798089479595,SNACKPACK_RASPBERRY + 0.084*MICROCHIP_OVAL + 0.461*SNACKPACK_STRAWBERRY
SNACKPACK_RASPBERRY,snackpacks,2,"['ROBOT_VACUUMING', 'SNACKPACK_PISTACHIO']","['robots', 'snackpacks']",2,False,"[0.1504135919765988, -0.7438072476424555]",18246.101735941935,0.3672409526366044,"[20, 47]",49,0.010111313256077094,823.7324007167974,SNACKPACK_RASPBERRY − 0.150*ROBOT_VACUUMING + 0.744*SNACKPACK_PISTACHIO
SNACKPACK_RASPBERRY,snackpacks,2,"['PEBBLES_XL', 'SNACKPACK_PISTACHIO']","['pebbles', 'snackpacks']",2,False,"[-0.040560375211877685, -0.7024362060645847]",18742.602211757236,0.3500227450085329,"[19, 47]",49,0.010624033823781102,823.3199178528918,SNACKPACK_RASPBERRY + 0.041*PEBBLES_XL + 0.702*SNACKPACK_PISTACHIO
SNACKPACK_RASPBERRY,snackpacks,2,"['MICROCHIP_RECTANGLE', 'SNACKPACK_PISTACHIO']","['microchips', 'snackpacks']",2,False,"[0.10564112193954, -0.7543645963477232]",18638.265496796233,0.35364105215814734,"[13, 47]",49,0.01175719287651857,843.1388838692213,SNACKPACK_RASPBERRY − 0.106*MICROCHIP_RECTANGLE + 0.754*SNACKPACK_PISTACHIO
SNACKPACK_RASPBERRY,snackpacks,2,"['PANEL_2X4', 'SNACKPACK_STRAWBERRY']","['panels', 'snackpacks']",2,False,"[0.18688003655026833, -0.4371145658757828]",18030.11131247107,0.3747313139517462,"[38, 48]",49,0.011954285366265995,853.1533913891453,SNACKPACK_RASPBERRY − 0.187*PANEL_2X4 + 0.437*SNACKPACK_STRAWBERRY
SNACKPACK_RASPBERRY,snackpacks,2,"['MICROCHIP_RECTANGLE', 'SNACKPACK_STRAWBERRY']","['microchips', 'snackpacks']",2,False,"[-0.1660471685410387, -0.422944927524514]",15288.349643519845,0.46981324031882443,"[13, 48]",49,0.012026923282136514,747.2424426062703,SNACKPACK_RASPBERRY + 0.166*MICROCHIP_RECTANGLE + 0.423*SNACKPACK_STRAWBERRY
SNACKPACK_RASPBERRY,snackpacks,2,"['MICROCHIP_SQUARE', 'SNACKPACK_PISTACHIO']","['microchips', 'snackpacks']",2,False,"[-0.0533607804143136, -0.8077254295393482]",16651.780999320035,0.4225306186209479,"[12, 47]",49,0.012323491240908504,821.8207094692583,SNACKPACK_RASPBERRY + 0.053*MICROCHIP_SQUARE + 0.808*SNACKPACK_PISTACHIO
SNACKPACK_RASPBERRY,snackpacks,2,"['UV_VISOR_MAGENTA', 'SNACKPACK_STRAWBERRY']","['snackpacks', 'uv_visors']",2,False,"[0.22133379762994007, -0.47737324063053926]",16136.961124366131,0.44038412718699327,"[29, 48]",49,0.013141543269778825,819.3531293818156,SNACKPACK_RASPBERRY − 0.221*UV_VISOR_MAGENTA + 0.477*SNACKPACK_STRAWBERRY
SNACKPACK_PISTACHIO,snackpacks,2,"['GALAXY_SOUNDS_BLACK_HOLES', 'SNACKPACK_RASPBERRY']","['galaxy_sounds', 'snackpacks']",2,False,"[-0.1377982606409842, -0.5825374025251563]",9047.144984894403,0.742636779803405,"[1, 49]",47,0.013401920599553765,911.9794142307097,SNACKPACK_PISTACHIO + 0.138*GALAXY_SOUNDS_BLACK_HOLES + 0.583*SNACKPACK_RASPBERRY
SNACKPACK_RASPBERRY,snackpacks,2,"['PEBBLES_XS', 'SNACKPACK_PISTACHIO']","['pebbles', 'snackpacks']",2,False,"[0.0948199949592456, -1.0128537939522022]",13930.485544749805,0.5169027943518483,"[15, 47]",49,0.013626582963688719,758.3310451532826,SNACKPACK_RASPBERRY − 0.095*PEBBLES_XS + 1.013*SNACKPACK_PISTACHIO
SNACKPACK_CHOCOLATE,snackpacks,2,"['UV_VISOR_AMBER', 'SNACKPACK_VANILLA']","['snackpacks', 'uv_visors']",2,False,"[0.06699511051513632, -0.9161175380610703]",1789.4236325696183,0.9555891908195253,"[26, 46]",45,0.014605066043910915,353.12772043656173,SNACKPACK_CHOCOLATE − 0.067*UV_VISOR_AMBER + 0.916*SNACKPACK_VANILLA
SNACKPACK_RASPBERRY,snackpacks,2,"['SLEEP_POD_SUEDE', 'SNACKPACK_STRAWBERRY']","['sleep_pods', 'snackpacks']",2,False,"[0.18930557024437641, -0.554242898347087]",12110.991468633336,0.580001277246905,"[5, 48]",49,0.014870110450121462,772.1643125758097,SNACKPACK_RASPBERRY − 0.189*SLEEP_POD_SUEDE + 0.554*SNACKPACK_STRAWBERRY
SNACKPACK_RASPBERRY,snackpacks,2,"['OXYGEN_SHAKE_GARLIC', 'SNACKPACK_STRAWBERRY']","['oxygen_shakes', 'snackpacks']",2,False,"[0.14426401240093906, -0.48426795927683103]",16187.372007553913,0.4386359213025651,"[44, 48]",49,0.01564419047873512,891.7858875056253,SNACKPACK_RASPBERRY − 0.144*OXYGEN_SHAKE_GARLIC + 0.484*SNACKPACK_STRAWBERRY
SNACKPACK_CHOCOLATE,snackpacks,2,"['SLEEP_POD_COTTON', 'SNACKPACK_VANILLA']","['sleep_pods', 'snackpacks']",2,False,"[-0.07162953427936404, -0.9062425941799449]",2288.8445982609555,0.943194311929837,"[9, 46]",45,0.015850281288768187,399.20673208116636,SNACKPACK_CHOCOLATE + 0.072*SLEEP_POD_COTTON + 0.906*SNACKPACK_VANILLA
SNACKPACK_PISTACHIO,snackpacks,2,"['PEBBLES_XS', 'SNACKPACK_RASPBERRY']","['pebbles', 'snackpacks']",2,False,"[0.09633634734699596, -0.5092156461437772]",7003.598387173613,0.8007693435999779,"[15, 49]",47,0.01660540848687142,839.1153752019449,SNACKPACK_PISTACHIO − 0.096*PEBBLES_XS + 0.509*SNACKPACK_RASPBERRY
SNACKPACK_CHOCOLATE,snackpacks,2,"['SLEEP_POD_POLYESTER', 'SNACKPACK_VANILLA']","['sleep_pods', 'snackpacks']",2,False,"[-0.06449577832308082, -0.9399628847498626]",2103.341613826946,0.9477982176200045,"[7, 46]",45,0.016721327982948127,374.42865077404565,SNACKPACK_CHOCOLATE + 0.064*SLEEP_POD_POLYESTER + 0.940*SNACKPACK_VANILLA
SNACKPACK_PISTACHIO,snackpacks,2,"['PANEL_2X4', 'SNACKPACK_RASPBERRY']","['panels', 'snackpacks']",2,False,"[-0.20533590755080106, -0.5627202841363587]",9877.76133775479,0.719008320253235,"[38, 49]",47,0.016873554523814092,869.0108457593601,SNACKPACK_PISTACHIO + 0.205*PANEL_2X4 + 0.563*SNACKPACK_RASPBERRY
SNACKPACK_VANILLA,snackpacks,2,"['PEBBLES_L', 'SNACKPACK_CHOCOLATE']","['pebbles', 'snackpacks']",2,False,"[-0.06811453705209124, -0.8584161053986978]",2801.818498017139,0.9120761161832227,"[18, 45]",46,0.019226749754172073,484.3848167615291,SNACKPACK_VANILLA + 0.068*PEBBLES_L + 0.858*SNACKPACK_CHOCOLATE
SNACKPACK_VANILLA,snackpacks,2,"['SNACKPACK_CHOCOLATE', 'SNACKPACK_STRAWBERRY']",['snackpacks'],1,False,"[-0.9707402971930414, -0.15036682912431673]",2435.4211883959797,0.92357403244893,"[45, 48]",46,0.019326000557685963,369.7628162700853,SNACKPACK_VANILLA + 0.971*SNACKPACK_CHOCOLATE + 0.150*SNACKPACK_STRAWBERRY
SNACKPACK_VANILLA,snackpacks,2,"['UV_VISOR_ORANGE', 'SNACKPACK_CHOCOLATE']","['snackpacks', 'uv_visors']",2,False,"[-0.09407946564561658, -0.9301583871316307]",2325.3370327840094,0.927028584024967,"[27, 45]",46,0.01962448794911317,397.80584939331044,SNACKPACK_VANILLA + 0.094*UV_VISOR_ORANGE + 0.930*SNACKPACK_CHOCOLATE
SNACKPACK_PISTACHIO,snackpacks,2,"['ROBOT_VACUUMING', 'SNACKPACK_RASPBERRY']","['robots', 'snackpacks']",2,False,"[0.22586390713000182, -0.4872524234634423]",11952.63600586994,0.6599845700003049,"[20, 49]",47,0.023025034014893704,1103.9469260016613,SNACKPACK_PISTACHIO − 0.226*ROBOT_VACUUMING + 0.487*SNACKPACK_RASPBERRY
SNACKPACK_CHOCOLATE,snackpacks,2,"['UV_VISOR_ORANGE', 'SNACKPACK_VANILLA']","['snackpacks', 'uv_visors']",2,False,"[-0.10484492978324232, -0.995007556639388]",2487.4558476954044,0.9382650787738723,"[27, 46]",45,0.024913981171891635,400.2481745001137,SNACKPACK_CHOCOLATE + 0.105*UV_VISOR_ORANGE + 0.995*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,2,"['MICROCHIP_SQUARE', 'SNACKPACK_VANILLA']","['microchips', 'snackpacks']",2,False,"[-0.03372659563238863, -0.9622946130904623]",2139.845396816716,0.9468922485072595,"[12, 46]",45,0.02677966865391887,391.36383767551496,SNACKPACK_CHOCOLATE + 0.034*MICROCHIP_SQUARE + 0.962*SNACKPACK_VANILLA
SNACKPACK_VANILLA,snackpacks,2,"['SLEEP_POD_POLYESTER', 'SNACKPACK_CHOCOLATE']","['sleep_pods', 'snackpacks']",2,False,"[-0.05951553456840702, -0.9838084437479601]",2201.454199247535,0.9309161519992889,"[7, 45]",46,0.03259187136302314,394.0920142799656,SNACKPACK_VANILLA + 0.060*SLEEP_POD_POLYESTER + 0.984*SNACKPACK_CHOCOLATE
SNACKPACK_VANILLA,snackpacks,2,"['MICROCHIP_SQUARE', 'SNACKPACK_CHOCOLATE']","['microchips', 'snackpacks']",2,False,"[-0.030978100497756424, -0.9653438348647432]",2146.625922332303,0.932636718500217,"[12, 45]",46,0.03279457500757257,401.8927859970929,SNACKPACK_VANILLA + 0.031*MICROCHIP_SQUARE + 0.965*SNACKPACK_CHOCOLATE
SNACKPACK_STRAWBERRY,snackpacks,2,"['SLEEP_POD_POLYESTER', 'SNACKPACK_RASPBERRY']","['sleep_pods', 'snackpacks']",2,False,"[0.31059941855502277, -0.6497678223142039]",18987.291717430155,0.8563538508618729,"[7, 49]",48,0.035700290306160544,1017.4784118961602,SNACKPACK_STRAWBERRY − 0.311*SLEEP_POD_POLYESTER + 0.650*SNACKPACK_RASPBERRY
SNACKPACK_VANILLA,snackpacks,2,"['UV_VISOR_AMBER', 'SNACKPACK_CHOCOLATE']","['snackpacks', 'uv_visors']",2,False,"[0.06381746569046146, -1.0151109020342624]",1982.784263276586,0.9377782346281739,"[26, 45]",46,0.03634207983326611,377.4099209550213,SNACKPACK_VANILLA − 0.064*UV_VISOR_AMBER + 1.015*SNACKPACK_CHOCOLATE
SNACKPACK_CHOCOLATE,snackpacks,2,"['PEBBLES_L', 'SNACKPACK_VANILLA']","['pebbles', 'snackpacks']",2,False,"[-0.07706254809266552, -1.0618938392469168]",3465.9575735133476,0.9139801343721585,"[18, 46]",45,0.038023357917462704,524.3547947870153,SNACKPACK_CHOCOLATE + 0.077*PEBBLES_L + 1.062*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,2,"['PEBBLES_XS', 'SNACKPACK_VANILLA']","['pebbles', 'snackpacks']",2,False,"[0.04450047960897192, -0.9108892184012138]",2131.6887614033694,0.9470946839575931,"[15, 46]",45,0.03823652433607102,407.84404513975835,SNACKPACK_CHOCOLATE − 0.045*PEBBLES_XS + 0.911*SNACKPACK_VANILLA
SNACKPACK_RASPBERRY,snackpacks,2,"['SNACKPACK_PISTACHIO', 'SNACKPACK_STRAWBERRY']",['snackpacks'],1,False,"[-0.7646119945602771, -0.3671698228843533]",7352.265617028552,0.7450297792306226,"[47, 48]",49,0.041931640020117664,735.6853710146518,SNACKPACK_RASPBERRY + 0.765*SNACKPACK_PISTACHIO + 0.367*SNACKPACK_STRAWBERRY
SNACKPACK_VANILLA,snackpacks,2,"['SLEEP_POD_COTTON', 'SNACKPACK_CHOCOLATE']","['sleep_pods', 'snackpacks']",2,False,"[-0.06466433184249203, -1.0012368235922258]",2528.7660390016863,0.9206447771080295,"[9, 45]",46,0.04277422505414231,438.5592181148839,SNACKPACK_VANILLA + 0.065*SLEEP_POD_COTTON + 1.001*SNACKPACK_CHOCOLATE
SNACKPACK_PISTACHIO,snackpacks,2,"['SNACKPACK_STRAWBERRY', 'SNACKPACK_RASPBERRY']",['snackpacks'],1,False,"[-0.402488911203711, -0.9055690307143104]",8707.663619893458,0.752293971927468,"[48, 49]",47,0.045851620355240374,781.2381352350649,SNACKPACK_PISTACHIO + 0.402*SNACKPACK_STRAWBERRY + 0.906*SNACKPACK_RASPBERRY
SNACKPACK_PISTACHIO,snackpacks,2,"['UV_VISOR_AMBER', 'SNACKPACK_STRAWBERRY']","['snackpacks', 'uv_visors']",2,False,"[0.30606585241971396, 0.5224157583496813]",9556.972339558502,0.7281337725055512,"[26, 48]",47,0.04700881221642334,1266.905127959934,SNACKPACK_PISTACHIO − 0.306*UV_VISOR_AMBER − 0.522*SNACKPACK_STRAWBERRY
SNACKPACK_RASPBERRY,snackpacks,2,"['UV_VISOR_AMBER', 'SNACKPACK_STRAWBERRY']","['snackpacks', 'uv_visors']",2,False,"[-0.28082262234236915, -0.8812930717855959]",8116.157754696862,0.7185386597403018,"[26, 48]",49,0.05000135674118836,748.0167198767606,SNACKPACK_RASPBERRY + 0.281*UV_VISOR_AMBER + 0.881*SNACKPACK_STRAWBERRY
SNACKPACK_PISTACHIO,snackpacks,2,"['UV_VISOR_MAGENTA', 'SNACKPACK_RASPBERRY']","['snackpacks', 'uv_visors']",2,False,"[-0.19789583638744204, -0.5333672373378963]",11722.331560994033,0.6665360172975259,"[29, 49]",47,0.05046215359084934,1088.0605422486537,SNACKPACK_PISTACHIO + 0.198*UV_VISOR_MAGENTA + 0.533*SNACKPACK_RASPBERRY
SNACKPACK_VANILLA,snackpacks,2,"['PANEL_1X2', 'SNACKPACK_CHOCOLATE']","['panels', 'snackpacks']",2,False,"[0.05235903339954966, -0.7682286684323216]",3717.823762658645,0.8833309492422187,"[35, 45]",46,0.051046129935257714,668.7683593361916,SNACKPACK_VANILLA − 0.052*PANEL_1X2 + 0.768*SNACKPACK_CHOCOLATE
SNACKPACK_PISTACHIO,snackpacks,2,"['UV_VISOR_AMBER', 'SNACKPACK_RASPBERRY']","['snackpacks', 'uv_visors']",2,False,"[0.1395164853314051, -0.5798928010432352]",7140.295924744867,0.7968807225464828,"[26, 49]",47,0.05616779486105052,1015.6583746264613,SNACKPACK_PISTACHIO − 0.140*UV_VISOR_AMBER + 0.580*SNACKPACK_RASPBERRY
SNACKPACK_PISTACHIO,snackpacks,2,"['SLEEP_POD_COTTON', 'SNACKPACK_RASPBERRY']","['sleep_pods', 'snackpacks']",2,False,"[-0.15118879512663727, -0.7143488535044769]",9232.89210827501,0.7373528501332931,"[9, 49]",47,0.05654428648237262,924.9211981961076,SNACKPACK_PISTACHIO + 0.151*SLEEP_POD_COTTON + 0.714*SNACKPACK_RASPBERRY
SNACKPACK_CHOCOLATE,snackpacks,2,"['PANEL_1X4', 'SNACKPACK_VANILLA']","['panels', 'snackpacks']",2,False,"[0.07172245818396052, -0.8805902978978908]",2995.0453297079803,0.9256674695675462,"[37, 46]",45,0.0651744011921806,564.7608675499814,SNACKPACK_CHOCOLATE − 0.072*PANEL_1X4 + 0.881*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,2,"['ROBOT_LAUNDRY', 'SNACKPACK_VANILLA']","['robots', 'snackpacks']",2,False,"[0.09297162637028276, -0.8999708238990085]",3124.965904712757,0.9224430358671435,"[23, 46]",45,0.06566866872038037,571.2836551418571,SNACKPACK_CHOCOLATE − 0.093*ROBOT_LAUNDRY + 0.900*SNACKPACK_VANILLA
SNACKPACK_PISTACHIO,snackpacks,2,"['MICROCHIP_RECTANGLE', 'SNACKPACK_RASPBERRY']","['microchips', 'snackpacks']",2,False,"[0.1655367822694497, -0.4541633702650456]",11221.12240540229,0.6807938635562606,"[13, 49]",47,0.07311637061626572,1175.8083467765882,SNACKPACK_PISTACHIO − 0.166*MICROCHIP_RECTANGLE + 0.454*SNACKPACK_RASPBERRY
SNACKPACK_PISTACHIO,snackpacks,2,"['SLEEP_POD_POLYESTER', 'SNACKPACK_RASPBERRY']","['sleep_pods', 'snackpacks']",2,False,"[-0.13643116994757937, -0.6527124010030916]",8980.589162719989,0.7445300865588774,"[7, 49]",47,0.08630204835164185,1026.8154584234471,SNACKPACK_PISTACHIO + 0.136*SLEEP_POD_POLYESTER + 0.653*SNACKPACK_RASPBERRY
SNACKPACK_VANILLA,snackpacks,2,"['MICROCHIP_RECTANGLE', 'SNACKPACK_CHOCOLATE']","['microchips', 'snackpacks']",2,False,"[0.05364469988837911, -0.8948150326804368]",3127.366899014367,0.9018600797746278,"[13, 45]",46,0.08678670573090824,598.9893006953464,SNACKPACK_VANILLA − 0.054*MICROCHIP_RECTANGLE + 0.895*SNACKPACK_CHOCOLATE
SNACKPACK_CHOCOLATE,snackpacks,2,"['ROBOT_VACUUMING', 'SNACKPACK_VANILLA']","['robots', 'snackpacks']",2,False,"[0.10935918339531808, -0.9138941019704899]",2841.57779107269,0.9294763035684372,"[20, 46]",45,0.08798446455028874,538.5972778459536,SNACKPACK_CHOCOLATE − 0.109*ROBOT_VACUUMING + 0.914*SNACKPACK_VANILLA
SNACKPACK_VANILLA,snackpacks,2,"['PEBBLES_XS', 'SNACKPACK_CHOCOLATE']","['pebbles', 'snackpacks']",2,False,"[0.040947565864344934, -1.0047329964463207]",2351.3046301008835,0.9262136946910914,"[15, 45]",46,0.09083055465769846,442.7138250458309,SNACKPACK_VANILLA − 0.041*PEBBLES_XS + 1.005*SNACKPACK_CHOCOLATE
SNACKPACK_CHOCOLATE,snackpacks,2,"['ROBOT_IRONING', 'SNACKPACK_VANILLA']","['robots', 'snackpacks']",2,False,"[0.0777660333993282, -0.8729556077088014]",3058.1217407729564,0.9241020077033966,"[24, 46]",45,0.09096939505562351,572.915890701536,SNACKPACK_CHOCOLATE − 0.078*ROBOT_IRONING + 0.873*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,2,"['UV_VISOR_MAGENTA', 'SNACKPACK_VANILLA']","['snackpacks', 'uv_visors']",2,False,"[-0.08677104956876708, -0.9511419750065458]",3175.803562844252,0.921181321484162,"[29, 46]",45,0.09131767096232818,541.2990668880501,SNACKPACK_CHOCOLATE + 0.087*UV_VISOR_MAGENTA + 0.951*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,2,"['MICROCHIP_OVAL', 'SNACKPACK_VANILLA']","['microchips', 'snackpacks']",2,False,"[0.043580492513853285, -0.8715920910441974]",2093.786363797437,0.9480353645862167,"[11, 46]",45,0.09536567364757748,427.2473356564889,SNACKPACK_CHOCOLATE − 0.044*MICROCHIP_OVAL + 0.872*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,2,"['SLEEP_POD_SUEDE', 'SNACKPACK_VANILLA']","['sleep_pods', 'snackpacks']",2,False,"[-0.06188608549989486, -0.967388149981789]",2823.5909201200993,0.9299227107126651,"[5, 46]",45,0.09976976390648279,513.837305268179,SNACKPACK_CHOCOLATE + 0.062*SLEEP_POD_SUEDE + 0.967*SNACKPACK_VANILLA
SNACKPACK_RASPBERRY,snackpacks,2,"['MICROCHIP_SQUARE', 'SNACKPACK_STRAWBERRY']","['microchips', 'snackpacks']",2,False,"[0.09616362677063384, -0.5817831010781414]",12886.912878259653,0.553092992995871,"[12, 48]",49,0.10110222267273511,989.6237310696816,SNACKPACK_RASPBERRY − 0.096*MICROCHIP_SQUARE + 0.582*SNACKPACK_STRAWBERRY
SNACKPACK_VANILLA,snackpacks,2,"['TRANSLATOR_GRAPHITE_MIST', 'SNACKPACK_CHOCOLATE']","['snackpacks', 'translators']",2,False,"[-0.06745743573854052, -0.8654424543681222]",3484.9777731332942,0.8906378906963914,"[33, 45]",46,0.10659613645805982,644.9850357555016,SNACKPACK_VANILLA + 0.067*TRANSLATOR_GRAPHITE_MIST + 0.865*SNACKPACK_CHOCOLATE
SNACKPACK_CHOCOLATE,snackpacks,2,"['PEBBLES_S', 'SNACKPACK_VANILLA']","['pebbles', 'snackpacks']",2,False,"[0.0638908676074275, -0.9220487440425442]",3369.5551386695224,0.916372698134287,"[16, 46]",45,0.11182522220885227,609.6080597980092,SNACKPACK_CHOCOLATE − 0.064*PEBBLES_S + 0.922*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,2,"['MICROCHIP_RECTANGLE', 'SNACKPACK_VANILLA']","['microchips', 'snackpacks']",2,False,"[0.06343742935427711, -1.0059400159342786]",3515.747269916894,0.9127444288265935,"[13, 46]",45,0.11332146705659224,616.797692786073,SNACKPACK_CHOCOLATE − 0.063*MICROCHIP_RECTANGLE + 1.006*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,2,"['TRANSLATOR_VOID_BLUE', 'SNACKPACK_VANILLA']","['snackpacks', 'translators']",2,False,"[-0.09513309377293819, -0.9284694370268233]",3119.860314870617,0.9225697489450899,"[34, 46]",45,0.11795812276251783,541.5475938334862,SNACKPACK_CHOCOLATE + 0.095*TRANSLATOR_VOID_BLUE + 0.928*SNACKPACK_VANILLA
SNACKPACK_VANILLA,snackpacks,2,"['MICROCHIP_CIRCLE', 'SNACKPACK_CHOCOLATE']","['microchips', 'snackpacks']",2,False,"[0.03310111089017953, -0.7894988405667124]",4284.814540921583,0.8655382080819847,"[10, 45]",46,0.11821434326413288,797.4208023820153,SNACKPACK_VANILLA − 0.033*MICROCHIP_CIRCLE + 0.789*SNACKPACK_CHOCOLATE
SNACKPACK_VANILLA,snackpacks,2,"['SLEEP_POD_SUEDE', 'SNACKPACK_CHOCOLATE']","['sleep_pods', 'snackpacks']",2,False,"[-0.053869700390793356, -0.9394970620040236]",2742.1830356346763,0.9139475370013758,"[5, 45]",46,0.12284890592792008,525.409138135935,SNACKPACK_VANILLA + 0.054*SLEEP_POD_SUEDE + 0.939*SNACKPACK_CHOCOLATE
SNACKPACK_CHOCOLATE,snackpacks,2,"['ROBOT_MOPPING', 'SNACKPACK_VANILLA']","['robots', 'snackpacks']",2,False,"[-0.06943399246048171, -0.8868917037568179]",3672.747581211246,0.9088479167099204,"[21, 46]",45,0.12710856898919964,665.4078532345302,SNACKPACK_CHOCOLATE + 0.069*ROBOT_MOPPING + 0.887*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,2,"['TRANSLATOR_GRAPHITE_MIST', 'SNACKPACK_VANILLA']","['snackpacks', 'translators']",2,False,"[-0.08043720862244427, -1.0287292434421287]",4142.503675285494,0.8971892754158305,"[33, 46]",45,0.14285555822420887,686.2839001779178,SNACKPACK_CHOCOLATE + 0.080*TRANSLATOR_GRAPHITE_MIST + 1.029*SNACKPACK_VANILLA
SNACKPACK_VANILLA,snackpacks,2,"['GALAXY_SOUNDS_PLANETARY_RINGS', 'SNACKPACK_CHOCOLATE']","['galaxy_sounds', 'snackpacks']",2,False,"[-0.03661439102260108, -0.8442056031886542]",3780.4315760406025,0.881366253058753,"[2, 45]",46,0.14324714828337848,723.6177916729988,SNACKPACK_VANILLA + 0.037*GALAXY_SOUNDS_PLANETARY_RINGS + 0.844*SNACKPACK_CHOCOLATE
SNACKPACK_VANILLA,snackpacks,2,"['UV_VISOR_MAGENTA', 'SNACKPACK_CHOCOLATE']","['snackpacks', 'uv_visors']",2,False,"[-0.07187983815112502, -0.9377241963372075]",3131.0024391179577,0.9017459928678901,"[29, 45]",46,0.14478838162703206,573.2264527290047,SNACKPACK_VANILLA + 0.072*UV_VISOR_MAGENTA + 0.938*SNACKPACK_CHOCOLATE
SNACKPACK_CHOCOLATE,snackpacks,2,"['PANEL_2X4', 'SNACKPACK_VANILLA']","['panels', 'snackpacks']",2,False,"[-0.08543333358438544, -0.8840013998717]",3667.6601691279284,0.9089741786431722,"[38, 46]",45,0.1462162265333577,647.3843180630316,SNACKPACK_CHOCOLATE + 0.085*PANEL_2X4 + 0.884*SNACKPACK_VANILLA
