a,b,group_a,group_b,cross_group,ols_h,int_h,ols_resid_std_ratio,int_resid_std_ratio,int_resid_inflation,int_adf_p,int_half_life
MICROCHIP_SQUARE,UV_VISOR_AMBER,microchips,uv_visors,True,-1.6783006988915263,-2,0.40537322889690464,0.4416238062753598,1.0894251884296842,0.11073251851906296,1459.1972941697804
UV_VISOR_RED,OXYGEN_SHAKE_MINT,uv_visors,oxygen_shakes,True,-0.679778473187582,-1,0.8090588138119338,0.8551182898083193,1.056929700548435,0.11150337450124292,1610.532478868549
PEBBLES_XS,TRANSLATOR_ASTRO_BLACK,pebbles,translators,True,2.3404247826778946,2,0.6121530381148921,0.6228644449727788,1.017497923216835,0.11189105531367588,1776.4260335484898
PANEL_2X4,OXYGEN_SHAKE_GARLIC,panels,oxygen_shakes,True,0.5544864212641939,1,0.5381706046458835,0.8649966743384506,1.6072908235254113,0.1120443677399453,1572.4321856254453
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_S,galaxy_sounds,pebbles,True,0.04936215451675249,1,0.9958165324346648,2.021966780829932,2.0304611491902427,0.11221042951514398,2317.483397908199
MICROCHIP_OVAL,ROBOT_LAUNDRY,microchips,robots,True,2.1772974182709643,2,0.5071113899129175,0.5119449292352498,1.0095315140193604,0.11284072039377419,1651.578624095797
ROBOT_VACUUMING,SNACKPACK_STRAWBERRY,robots,snackpacks,True,-1.0267362847548898,-1,0.7166742506819661,0.7169043083629268,1.0003210073206088,0.11341685004570151,1491.3973016252492
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_NYLON,galaxy_sounds,sleep_pods,True,0.7578989501925272,1,0.7016281779598599,0.7376243410665649,1.051303759223827,0.1139248291802788,1308.8582138325658
PEBBLES_S,PANEL_1X2,pebbles,panels,True,-0.3090881706433168,-1,0.9757659290251953,1.0914961589676462,1.1186044998087472,0.11433772447509633,2490.0952250613423
SLEEP_POD_POLYESTER,MICROCHIP_RECTANGLE,sleep_pods,microchips,True,-0.9862566742299742,-1,0.6514106379077054,0.6514964324256505,1.0001317057366774,0.11451649617568921,1720.9148498846591
SLEEP_POD_NYLON,ROBOT_DISHES,sleep_pods,robots,True,0.49805061716661264,1,0.8384649189001622,1.0023311298722928,1.1954359774372891,0.11543314016050388,869.4633187318019
ROBOT_MOPPING,PANEL_1X2,robots,panels,True,0.26477619618989834,1,0.9790536274271209,1.1305644935462325,1.1547523668517226,0.11641455581520826,2898.8788050108296
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_PISTACHIO,translators,snackpacks,True,0.2020519477869648,1,0.9943101672089143,1.079643047925716,1.0858211889317555,0.11642475380337802,1663.043423992185
TRANSLATOR_SPACE_GRAY,PANEL_1X2,translators,panels,True,-0.15420469412469545,-1,0.9834911283224245,1.397269084958093,1.4207236290392007,0.11678028479382202,2628.021940234437
TRANSLATOR_ASTRO_BLACK,PANEL_2X4,translators,panels,True,-0.47583379658452185,-1,0.7928826072561563,1.0388780985467772,1.3102546190815194,0.11706039684612157,1640.9009648353103
SLEEP_POD_SUEDE,PEBBLES_M,sleep_pods,pebbles,True,0.7768936317045206,1,0.8046351362568359,0.8225046125194306,1.0222081729437313,0.11740719140897887,1876.1610249669277
ROBOT_VACUUMING,UV_VISOR_RED,robots,uv_visors,True,-0.5485342191495679,-1,0.7982758728374111,0.9396666191059646,1.1771201549233736,0.11787855218085147,1674.6108311823562
PEBBLES_M,SNACKPACK_STRAWBERRY,pebbles,snackpacks,True,0.8903505808062708,1,0.8823305824508263,0.884232190496992,1.0021552103984468,0.11794342091776677,1698.1950281216168
ROBOT_VACUUMING,ROBOT_MOPPING,robots,robots,False,-0.548400551753949,-1,0.6182310762362467,0.8950698149952918,1.4477916905187338,0.11794346080196666,1547.3089449367124
PEBBLES_XS,SNACKPACK_CHOCOLATE,pebbles,snackpacks,True,4.428657264741474,4,0.7898650408963611,0.7920924501527624,1.0028199871384023,0.11800124822886071,1785.6160091853492
MICROCHIP_CIRCLE,ROBOT_VACUUMING,microchips,robots,True,-0.1869451269318804,-1,0.982186384912487,1.2777263992766434,1.3009001335225077,0.11890918802590722,2514.0065983565464
PEBBLES_L,OXYGEN_SHAKE_EVENING_BREATH,pebbles,oxygen_shakes,True,0.65280774851313,1,0.9078010400011435,0.9348030761013583,1.02974444279132,0.11925864344815817,1439.1819938422777
MICROCHIP_OVAL,OXYGEN_SHAKE_CHOCOLATE,microchips,oxygen_shakes,True,-1.8269267455122076,-2,0.7513129296876122,0.7539097020104563,1.0034563125699485,0.12092175624643337,2195.4783670373613
ROBOT_IRONING,PANEL_1X4,robots,panels,True,0.7845080919655908,1,0.5290138103572479,0.5780929732896504,1.0927748235896881,0.12101922597507492,1391.545773619197
ROBOT_LAUNDRY,SNACKPACK_VANILLA,robots,snackpacks,True,-1.5181004669077462,-2,0.8974375071706051,0.9082971141433368,1.012100683207424,0.12128955361341687,1615.5100942437218
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_EVENING_BREATH,microchips,oxygen_shakes,True,-0.006038520275920937,-1,0.9999948464499656,1.1310405424244265,1.1310463713284924,0.12135347291151166,2374.687603299441
PEBBLES_XS,ROBOT_LAUNDRY,pebbles,robots,True,1.5831935340614778,2,0.7414915618690104,0.7622419441306101,1.0279846505728212,0.12146191537854734,2151.5232518353423
SLEEP_POD_POLYESTER,OXYGEN_SHAKE_EVENING_BREATH,sleep_pods,oxygen_shakes,True,0.09977196067372375,1,0.9991670258068419,1.064850380942542,1.0657381132875756,0.12213748323058798,3115.087676283548
PEBBLES_XL,UV_VISOR_MAGENTA,pebbles,uv_visors,True,2.078207200685216,2,0.6963143762831296,0.6968380342763929,1.0007520424841125,0.12446394094629515,1600.7841393389037
MICROCHIP_CIRCLE,TRANSLATOR_VOID_BLUE,microchips,translators,True,0.198748229738231,1,0.9763505117961743,1.3087844324285258,1.3404862460928904,0.12495977389122875,2354.87867519548
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_CHOCOLATE,galaxy_sounds,snackpacks,True,-3.158898927395847,-3,0.7498668060239866,0.7506049124358853,1.0009843166892696,0.12505821250651206,1455.4364054303721
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_GRAPHITE_MIST,galaxy_sounds,translators,True,0.21372717838443148,1,0.9464513858048476,1.518689815859742,1.6046147098915933,0.1282172010855493,1703.2031463986941
PEBBLES_S,SNACKPACK_VANILLA,pebbles,snackpacks,True,-1.8635268813366652,-2,0.916853121260667,0.9173191552270641,1.0005082973003967,0.12886777442915293,1954.3354973497062
UV_VISOR_AMBER,UV_VISOR_MAGENTA,uv_visors,uv_visors,False,-1.409171381995012,-1,0.49782723612934265,0.557895865852397,1.1206615977665144,0.12911619067721186,1966.1158706051554
ROBOT_IRONING,PANEL_2X4,robots,panels,True,-0.9322508415986731,-1,0.6518642614154734,0.6541896957898149,1.0035673598201136,0.12996602418555542,1502.3562187160546
PEBBLES_S,TRANSLATOR_VOID_BLUE,pebbles,translators,True,-0.910007702029843,-1,0.7744870586842119,0.7770094592080904,1.0032568659419099,0.13002582814266617,1699.7999318332695
MICROCHIP_OVAL,SNACKPACK_CHOCOLATE,microchips,snackpacks,True,5.286193698412462,5,0.7297189550993213,0.7306572953821865,1.0012858927074706,0.13052072269260628,1525.3380538390018
SLEEP_POD_COTTON,ROBOT_MOPPING,sleep_pods,robots,True,0.9128782832908414,1,0.6144876706041864,0.6190832047301394,1.0074786433411016,0.13056758938189317,1637.061880112612
MICROCHIP_RECTANGLE,TRANSLATOR_GRAPHITE_MIST,microchips,translators,True,-0.719224029712668,-1,0.8784925286346419,0.8980729811377366,1.0222886955379424,0.13058401741545683,1984.6802180748036
MICROCHIP_CIRCLE,ROBOT_DISHES,microchips,robots,True,0.4696099506142652,1,0.8712233102872822,1.0326724939252667,1.1853132046992032,0.13071907549326744,992.6225090957215
UV_VISOR_AMBER,TRANSLATOR_VOID_BLUE,uv_visors,translators,True,-1.4280902897574594,-1,0.5580832285175543,0.6110060372885772,1.0948295990037231,0.13076329829590444,2221.6174989939122
TRANSLATOR_VOID_BLUE,OXYGEN_SHAKE_CHOCOLATE,translators,oxygen_shakes,True,0.39116111942023624,1,0.9255745678313668,1.097216748265276,1.1854439246705633,0.13096445197551176,1968.9588680599559
PEBBLES_S,UV_VISOR_MAGENTA,pebbles,uv_visors,True,-0.8482529558702646,-1,0.7809630015806444,0.7889153626357643,1.0101827628697193,0.13107162149472656,1735.5943413716766
UV_VISOR_YELLOW,OXYGEN_SHAKE_GARLIC,uv_visors,oxygen_shakes,True,-0.09138218347598823,-1,0.9918029736607096,1.6117743764088914,1.6250953255966651,0.1312013130836543,3327.1974166688747
PEBBLES_M,ROBOT_DISHES,pebbles,robots,True,0.615512065293419,1,0.8671059593200899,0.9212454180443048,1.0624369584158624,0.1313408825732536,1057.5725315434295
UV_VISOR_RED,PANEL_2X4,uv_visors,panels,True,0.5539681732138855,1,0.8065417947121007,0.936523876413715,1.1611597595484957,0.1314305479114533,1728.7104038698988
ROBOT_VACUUMING,TRANSLATOR_VOID_BLUE,robots,translators,True,-0.5695779049991875,-1,0.7874376790880663,0.9148924925690464,1.16186019143583,0.13165752437709444,1651.1863972761912
SLEEP_POD_COTTON,PANEL_1X4,sleep_pods,panels,True,-0.8172573232982806,-1,0.6406229411117893,0.663232495862463,1.0352930769407591,0.13258879108567906,1904.2792715765831
SLEEP_POD_LAMB_WOOL,TRANSLATOR_ASTRO_BLACK,sleep_pods,translators,True,0.014994462732229838,1,0.9998420380983616,1.5371716366672417,1.5374144895836228,0.13296066961352382,2217.689126771153
SLEEP_POD_SUEDE,MICROCHIP_SQUARE,sleep_pods,microchips,True,0.4516267719120266,1,0.395446504405808,1.1832796593100867,2.9922622810588884,0.13309420754100854,2194.698538735476
SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,sleep_pods,sleep_pods,False,-0.016253657626095715,-1,0.9992603164300735,2.532938460405138,2.5348134202449226,0.1337839196409138,3216.873264743594
SLEEP_POD_COTTON,OXYGEN_SHAKE_EVENING_BREATH,sleep_pods,oxygen_shakes,True,0.24139665387054754,1,0.9940717226977772,1.0511532026491488,1.057421892855437,0.13407313788032205,2859.2180962906345
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_RECTANGLE,galaxy_sounds,microchips,True,-0.387661339547805,-1,0.8424593241460626,1.1974786714763739,1.421408294922924,0.13439721179311276,1913.5755244838965
UV_VISOR_YELLOW,TRANSLATOR_SPACE_GRAY,uv_visors,translators,True,0.42933497829454587,1,0.9485743127656575,1.0377048950574668,1.0939626775596956,0.1347597409543418,2420.784037210076
SLEEP_POD_LAMB_WOOL,PEBBLES_M,sleep_pods,pebbles,True,0.2128838574719,1,0.9350956869219993,1.6097812204496857,1.7215149668249567,0.13531016033685955,1771.0541776646055
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_LAMB_WOOL,galaxy_sounds,sleep_pods,True,0.516208979456123,1,0.9190439291354835,0.9905047659483396,1.0777556268502606,0.135800994141697,1778.057576788397
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,oxygen_shakes,oxygen_shakes,False,-0.24021731550934686,-1,0.9522591139872115,1.356166831710632,1.4241573661943914,0.13688556854099665,1707.775787736792
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_RECTANGLE,galaxy_sounds,microchips,True,-0.1943367669184766,-1,0.8970517460867184,2.0399188018412238,2.2740257858480595,0.1369656762159241,2008.7503916811302
PEBBLES_S,OXYGEN_SHAKE_MORNING_BREATH,pebbles,oxygen_shakes,True,0.7181729865735308,1,0.8267109084795897,0.8556856638531972,1.0350482315842369,0.13716716171230242,1960.5855430084293
MICROCHIP_RECTANGLE,ROBOT_VACUUMING,microchips,robots,True,1.0095807403163841,1,0.6954432001782496,0.6954766324177604,1.0000480732854995,0.13797195048162086,1626.6657098710325
PANEL_2X2,SNACKPACK_CHOCOLATE,panels,snackpacks,True,1.8560709236587045,2,0.8337571848918252,0.8348557784337661,1.001317642068756,0.13812160774480675,1683.3962047151877
UV_VISOR_YELLOW,OXYGEN_SHAKE_CHOCOLATE,uv_visors,oxygen_shakes,True,-0.7697340142066108,-1,0.7742361827727927,0.7970495208114946,1.0294656056463285,0.13981328868153536,1651.285420953699
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_MAGENTA,galaxy_sounds,uv_visors,True,0.17032273140894005,1,0.9487583322418522,1.8082117527614543,1.9058718024523393,0.14046699625841125,1972.2103107612336
PANEL_1X4,SNACKPACK_PISTACHIO,panels,snackpacks,True,2.804696512388556,3,0.7761809113287156,0.7774216851778284,1.0015985626946027,0.14099252897048348,1767.2703964347352
MICROCHIP_RECTANGLE,ROBOT_MOPPING,microchips,robots,True,-0.6731278398008878,-1,0.7269590084634766,0.7997878828616795,1.1001829175377251,0.14128401311866579,1756.0657815437035
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_1X4,galaxy_sounds,panels,True,-0.5376485821593412,-1,0.5596973280237497,0.906154111534762,1.6190073923245727,0.14230389609298294,1687.559356648648
ROBOT_MOPPING,OXYGEN_SHAKE_EVENING_BREATH,robots,oxygen_shakes,True,0.42100043881074783,1,0.9756320739194314,1.0212323456098313,1.046739209287379,0.1423680565629032,2423.251428368234
MICROCHIP_RECTANGLE,TRANSLATOR_VOID_BLUE,microchips,translators,True,-0.8220513625647208,-1,0.7739903340020995,0.7860334390028827,1.0155597615005234,0.14239392274048257,1739.9189353551901
MICROCHIP_RECTANGLE,SNACKPACK_STRAWBERRY,microchips,snackpacks,True,-1.383702864565731,-1,0.7432908288280128,0.7660898833328074,1.0306731276918122,0.14317010558720955,1871.344577279448
ROBOT_MOPPING,SNACKPACK_VANILLA,robots,snackpacks,True,2.2210935030397865,2,0.8560833352774256,0.8576278398784116,1.0018041521629264,0.14321863382792582,1874.661564980813
MICROCHIP_SQUARE,SNACKPACK_CHOCOLATE,microchips,snackpacks,True,-4.582384690349706,-5,0.8645341661774608,0.8657465866907016,1.0014023974536501,0.14325870708978494,1980.0497646133886
SLEEP_POD_POLYESTER,TRANSLATOR_GRAPHITE_MIST,sleep_pods,translators,True,1.1660639316386712,1,0.8030732426262166,0.8075445190706824,1.0055677069128137,0.1440567709807698,2539.020112735663
MICROCHIP_OVAL,ROBOT_IRONING,microchips,robots,True,1.7759244283175373,2,0.47064049047075135,0.4836280247591908,1.0275954461024994,0.1443081206322846,1358.6029910015106
ROBOT_VACUUMING,ROBOT_IRONING,robots,robots,False,0.5444291240397384,1,0.6204580779427676,0.9031171097755745,1.4555650766446784,0.14681939752271822,1626.6124803058087
MICROCHIP_OVAL,PEBBLES_XL,microchips,pebbles,True,-0.6262530341375777,-1,0.6971747968011587,0.8179881440542357,1.1732898948834696,0.14694721225502322,1957.0710427796278
TRANSLATOR_ASTRO_BLACK,SNACKPACK_RASPBERRY,translators,snackpacks,True,-0.7022325259042161,-1,0.9699031233172306,0.9753830585702978,1.0056499820665852,0.14759096098216068,1944.853961223959
MICROCHIP_TRIANGLE,ROBOT_VACUUMING,microchips,robots,True,1.0849856595767664,1,0.7172001556636127,0.7192743310240739,1.0028920453294408,0.1480193363162275,1762.5791963325223
SLEEP_POD_COTTON,OXYGEN_SHAKE_MINT,sleep_pods,oxygen_shakes,True,-1.0746431762988382,-1,0.7884141713305283,0.7895710914906051,1.0014674015284688,0.14827093123907892,2316.8601653159826
MICROCHIP_CIRCLE,MICROCHIP_TRIANGLE,microchips,microchips,False,-0.3791437715243736,-1,0.8049435107850954,1.2617413081379136,1.5674905024171002,0.1483105656295367,1920.7197613171716
SLEEP_POD_LAMB_WOOL,UV_VISOR_RED,sleep_pods,uv_visors,True,0.3175188286365761,1,0.8921916526445719,1.3185064881186233,1.4778287649412531,0.14937234999652044,1794.7414564095864
SLEEP_POD_SUEDE,ROBOT_DISHES,sleep_pods,robots,True,1.1295746576733476,1,0.7154442644155569,0.719919256906415,1.006254844316229,0.15137732921436137,1192.3486968289928
MICROCHIP_RECTANGLE,ROBOT_DISHES,microchips,robots,True,-0.7499901969682745,-1,0.8317587996115514,0.8520963581322331,1.0244512694427517,0.1514768717946044,1164.7668227106599
PEBBLES_XS,PEBBLES_M,pebbles,pebbles,False,-1.4627359808803757,-1,0.7199021731004369,0.7526422526317059,1.0454785118792818,0.15176371303074176,2683.7301237209776
PEBBLES_M,PANEL_2X2,pebbles,panels,True,-0.5267271040306941,-1,0.8561335988968999,0.9739356932495269,1.1375977937373456,0.1518705204475948,1941.2823831666803
SLEEP_POD_NYLON,ROBOT_MOPPING,sleep_pods,robots,True,0.33562369298987893,1,0.8624634912474797,1.3219685308214018,1.532782018296551,0.15231938658383432,2265.995636506463
OXYGEN_SHAKE_GARLIC,SNACKPACK_STRAWBERRY,oxygen_shakes,snackpacks,True,2.017710236053896,2,0.6386681979522513,0.6387039096821898,1.0000559159357756,0.1524042817790347,1534.5412160689862
MICROCHIP_SQUARE,OXYGEN_SHAKE_EVENING_BREATH,microchips,oxygen_shakes,True,0.3743413975763697,1,0.9966507778775782,1.0059786929960062,1.0093592613636366,0.15246142938327584,4005.318884196815
MICROCHIP_TRIANGLE,UV_VISOR_AMBER,microchips,uv_visors,True,0.5548382340742166,1,0.7479769459817245,0.9181784587327896,1.227549142611173,0.15480618885666797,2327.449925150695
MICROCHIP_CIRCLE,PEBBLES_XS,microchips,pebbles,True,-0.0725930306784835,-1,0.9802817559269515,2.708132939998688,2.762606693050087,0.1553814211003589,4182.614289288216
PEBBLES_XS,OXYGEN_SHAKE_CHOCOLATE,pebbles,oxygen_shakes,True,-1.1522059528811408,-1,0.8952285904533797,0.8971617817485088,1.002159438735251,0.15679233977539053,3592.489742175855
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_XS,galaxy_sounds,pebbles,True,0.00824318219497005,1,0.9996476409022096,3.346392315983789,3.3475718633853604,0.15749094222227183,4128.371592162403
PEBBLES_S,UV_VISOR_YELLOW,pebbles,uv_visors,True,0.2558693923712078,1,0.9778391813271516,1.1519040737022823,1.1780097338080529,0.15751396746102692,2643.0665127005186
UV_VISOR_RED,SNACKPACK_CHOCOLATE,uv_visors,snackpacks,True,-1.352052179107488,-1,0.8869885369949057,0.8951016820587396,1.009146843195202,0.15751870441289112,2043.2090141730923
SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE_MINT,sleep_pods,oxygen_shakes,True,-0.20896991253681324,-1,0.9664116150417932,1.3712648640403142,1.4189242375579405,0.1577260350465015,2043.2945553794068
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_2X2,galaxy_sounds,panels,True,0.1658465435839702,1,0.9686033970880332,1.5816990771322756,1.6329687484964708,0.15799493801115583,2428.93087662425
SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE_CHOCOLATE,sleep_pods,oxygen_shakes,True,0.25019547274257015,1,0.9406155852741563,1.3855608303735119,1.473036224431333,0.15819625902572032,1889.4996656900362
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_1X2,galaxy_sounds,panels,True,0.34055459126571636,1,0.9285244947603429,1.1743126610770096,1.26470832778634,0.15840040644207087,2349.2311318719453
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_1X4,galaxy_sounds,panels,True,0.2067679889975287,1,0.9237079837190628,1.7358652621662296,1.8792359628388542,0.15918023091318506,2750.5806430725174
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_ASTRO_BLACK,galaxy_sounds,translators,True,-0.14740584559612296,-1,0.9758820471594849,1.5958060482145724,1.6352448053117792,0.15969795715435758,1973.8850149830826
UV_VISOR_MAGENTA,OXYGEN_SHAKE_CHOCOLATE,uv_visors,oxygen_shakes,True,0.2915174586157413,1,0.9638741235165219,1.161076591484882,1.2045935907573722,0.16024254605789862,2307.3642705137836
ROBOT_DISHES,TRANSLATOR_ASTRO_BLACK,robots,translators,True,-0.6203520250819428,-1,0.8379139693635207,0.9020377806165337,1.0765279176592812,0.16242852800831564,885.1697318249908
MICROCHIP_CIRCLE,UV_VISOR_MAGENTA,microchips,uv_visors,True,0.03193892809558424,1,0.9993226636125168,1.4975769596002084,1.498592010498911,0.1629282319411806,2830.9328319147266
ROBOT_LAUNDRY,SNACKPACK_STRAWBERRY,robots,snackpacks,True,-1.0196656764663103,-1,0.7973882515610278,0.7974731863759037,1.000106516260692,0.16313434426818418,1986.2540839975288
OXYGEN_SHAKE_MINT,SNACKPACK_RASPBERRY,oxygen_shakes,snackpacks,True,1.0297382287735022,1,0.9389215441885073,0.938974140264608,1.0000560175410036,0.16351308048102053,1946.5326550163322
ROBOT_IRONING,OXYGEN_SHAKE_EVENING_BREATH,robots,oxygen_shakes,True,-0.26677896133077933,-1,0.9903848485683133,1.0608609955140418,1.0711603646275565,0.16353050891592497,2659.546906450482
UV_VISOR_YELLOW,TRANSLATOR_ECLIPSE_CHARCOAL,uv_visors,translators,True,0.8790641136429865,1,0.8886803554044628,0.8909163870929282,1.0025161259330952,0.16425259855360153,2136.5402424226904
MICROCHIP_OVAL,SNACKPACK_PISTACHIO,microchips,snackpacks,True,6.215243346933986,5,0.6604182413369654,0.6765415340167791,1.0244137603576384,0.16428182049534712,1819.065059214715
TRANSLATOR_VOID_BLUE,PANEL_4X4,translators,panels,True,-0.47025358326906036,-1,0.9286188933172849,1.0183498983688013,1.0966284508071684,0.1643205652911125,2052.7529614749556
SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY,snackpacks,snackpacks,False,-0.8855450798279935,-1,0.9104537260333604,0.9120218121848656,1.0017223128498105,0.16435827527240732,6162.684928685912
SLEEP_POD_COTTON,UV_VISOR_MAGENTA,sleep_pods,uv_visors,True,1.0852169744077083,1,0.6613488073587257,0.6639664677104431,1.0039580631621183,0.16438396335539424,1889.8682226188507
SLEEP_POD_COTTON,PANEL_2X2,sleep_pods,panels,True,-0.8931514097603336,-1,0.734189942207103,0.7386690788420873,1.006100787245218,0.16458635593806237,2230.4894650609276
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_NYLON,galaxy_sounds,sleep_pods,True,-0.33783789493653926,-1,0.9242446527453572,1.189211891615615,1.2866851737613028,0.16483830078653322,1875.336140127194
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_GARLIC,translators,oxygen_shakes,True,-0.40772254702504074,-1,0.6341395885755172,1.2898620666091756,2.0340349188837483,0.16663322814963077,2206.368713461179
UV_VISOR_MAGENTA,TRANSLATOR_GRAPHITE_MIST,uv_visors,translators,True,0.5071294723502758,1,0.9107797686741742,0.9952627799223583,1.0927589897733085,0.16663535516303435,2102.662813501666
SLEEP_POD_COTTON,PANEL_1X2,sleep_pods,panels,True,0.017069699654813298,1,0.9999356584530475,1.1943827956414002,1.1944596490229906,0.1667269494961911,3754.231470598312
MICROCHIP_SQUARE,TRANSLATOR_GRAPHITE_MIST,microchips,translators,True,1.844778688734454,2,0.8639919470017355,0.8650300066221489,1.0012014690924096,0.1667466082799709,2859.878277932372
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_COTTON,galaxy_sounds,sleep_pods,True,0.3838899744060727,1,0.7767800406498141,1.274739553564586,1.641056009238091,0.1668789620934828,2296.4185136227575
ROBOT_LAUNDRY,OXYGEN_SHAKE_CHOCOLATE,robots,oxygen_shakes,True,-0.6643512710394702,-1,0.7952698117133492,0.8522159676160495,1.0716060826953988,0.16787288426412617,1739.558330606883
GALAXY_SOUNDS_DARK_MATTER,PANEL_1X2,galaxy_sounds,panels,True,-0.28210493638236456,-1,0.8641525728627839,1.544901403727222,1.7877646288886673,0.16790680025777166,1897.4831718377218
TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,translators,translators,False,-0.271079133319445,-1,0.9804339369956606,1.114193722088335,1.1364291667652324,0.16871307732753238,2066.065480329308
SLEEP_POD_POLYESTER,TRANSLATOR_VOID_BLUE,sleep_pods,translators,True,1.288976606021477,1,0.6454525561940794,0.6677807268908684,1.0345930471302918,0.16897199457766165,2120.309363520516
ROBOT_VACUUMING,UV_VISOR_YELLOW,robots,uv_visors,True,0.0858886851782009,1,0.9939973338360115,1.5309568286468267,1.5402021479661254,0.16950534044637316,2975.9347763717537
SLEEP_POD_LAMB_WOOL,MICROCHIP_SQUARE,sleep_pods,microchips,True,-0.004360697916012166,-1,0.999813409771639,4.522378049890109,4.5232220389232785,0.17072579906462887,4184.421935531175
PANEL_1X2,OXYGEN_SHAKE_CHOCOLATE,panels,oxygen_shakes,True,0.6078119304797955,1,0.816314531822294,0.8973705305902261,1.0992950579808831,0.17155854902929973,1860.8724821665219
PANEL_1X2,SNACKPACK_CHOCOLATE,panels,snackpacks,True,-1.0535258081342334,-1,0.9335345208495371,0.9337121779124875,1.0001903058312067,0.1716333312582159,2547.9571449825785
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_STRAWBERRY,translators,snackpacks,True,0.48387470764277235,1,0.9359356537969874,1.0085056207475462,1.077537346350842,0.17164278259753762,2031.576881171346
UV_VISOR_RED,SNACKPACK_STRAWBERRY,uv_visors,snackpacks,True,0.8442903047959198,1,0.852764406172172,0.8581874476636155,1.0063593666107455,0.1718170018387154,1951.2981722507914
PEBBLES_M,PANEL_1X2,pebbles,panels,True,0.2978217304607776,1,0.9668272330961896,1.1390523106325883,1.1781342846382814,0.17240576265097418,2319.5123947417505
ROBOT_VACUUMING,UV_VISOR_AMBER,robots,uv_visors,True,0.4496406171593866,1,0.5465074249302403,1.1616293706970586,2.1255509398528964,0.17288484535160853,2663.3433403660483
ROBOT_IRONING,UV_VISOR_YELLOW,robots,uv_visors,True,0.09209388039749986,1,0.9966784912022282,1.2798159294485965,1.28408101583976,0.17312743056152963,3381.8560639397747
ROBOT_IRONING,SNACKPACK_VANILLA,robots,snackpacks,True,-2.162325609802266,-2,0.8656567652076602,0.8664722187466228,1.0009420056213238,0.17326598030548196,1968.715324376126
SLEEP_POD_COTTON,PEBBLES_S,sleep_pods,pebbles,True,-0.7409122991389275,-1,0.7185276431300802,0.7585721024830392,1.0557312717691913,0.17371605545078717,1855.4817753879554
PEBBLES_XL,SNACKPACK_VANILLA,pebbles,snackpacks,True,3.881917279105742,4,0.9207847894459155,0.9208612365923058,1.0000830239022913,0.1739279141388994,2137.9031722507143
TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,translators,translators,False,-0.44098422959886774,-1,0.8612783217736873,1.0755063616415894,1.2487326505870113,0.17396745679040876,1960.9096032791674
ROBOT_MOPPING,TRANSLATOR_GRAPHITE_MIST,robots,translators,True,0.9782051283925256,1,0.770893913663818,0.771024535723117,1.000169442327905,0.17506585683672637,2018.0859201090018
MICROCHIP_RECTANGLE,UV_VISOR_AMBER,microchips,uv_visors,True,0.6149167494520299,1,0.5792259807007046,0.7720751098556047,1.3329428160691368,0.1750790127769124,1987.9277233835826
SLEEP_POD_COTTON,PEBBLES_L,sleep_pods,pebbles,True,0.7319464414492092,1,0.8583031006206788,0.8786349607555262,1.0236884384084648,0.1756199537044144,2144.3059533745354
PEBBLES_XS,PEBBLES_S,pebbles,pebbles,False,1.3886453541434358,1,0.6022964571588946,0.6423982473415762,1.0665814811062424,0.17622612341944638,2291.4338826765866
PEBBLES_M,TRANSLATOR_ECLIPSE_CHARCOAL,pebbles,translators,True,-0.5800819787231377,-1,0.9539605339904383,0.9783564968373338,1.025573346042783,0.1763910225226079,1944.6131998711264
MICROCHIP_SQUARE,TRANSLATOR_VOID_BLUE,microchips,translators,True,2.399151295596885,2,0.6507357812249385,0.6628842547231032,1.0186688266554154,0.17657426721857628,2137.3131599912545
