a,b,group_a,group_b,corr,abs_corr,cross_group,label
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_DISHES,galaxy_sounds,robots,0.011350217702992542,0.011350217702992542,True,spearman_ret
ROBOT_DISHES,SNACKPACK_RASPBERRY,robots,snackpacks,0.011347474552294049,0.011347474552294049,True,spearman_ret
UV_VISOR_AMBER,OXYGEN_SHAKE_CHOCOLATE,uv_visors,oxygen_shakes,0.011301933248641323,0.011301933248641323,True,spearman_ret
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_GARLIC,oxygen_shakes,oxygen_shakes,0.01127319942289998,0.01127319942289998,False,spearman_ret
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_VOID_BLUE,galaxy_sounds,translators,0.011268839806841248,0.011268839806841248,True,spearman_ret
UV_VISOR_YELLOW,SNACKPACK_STRAWBERRY,uv_visors,snackpacks,0.0111562479387247,0.0111562479387247,True,spearman_ret
UV_VISOR_RED,TRANSLATOR_ECLIPSE_CHARCOAL,uv_visors,translators,0.011151495643947676,0.011151495643947676,True,spearman_ret
ROBOT_VACUUMING,OXYGEN_SHAKE_CHOCOLATE,robots,oxygen_shakes,0.011121056157110955,0.011121056157110955,True,spearman_ret
SLEEP_POD_POLYESTER,MICROCHIP_SQUARE,sleep_pods,microchips,0.01111695328190173,0.01111695328190173,True,spearman_ret
GALAXY_SOUNDS_DARK_MATTER,ROBOT_VACUUMING,galaxy_sounds,robots,0.011113995409035762,0.011113995409035762,True,spearman_ret
SLEEP_POD_LAMB_WOOL,ROBOT_DISHES,sleep_pods,robots,0.01109829358531824,0.01109829358531824,True,spearman_ret
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_VOID_BLUE,galaxy_sounds,translators,0.011067872742659237,0.011067872742659237,True,spearman_ret
ROBOT_IRONING,UV_VISOR_MAGENTA,robots,uv_visors,0.011043916948598622,0.011043916948598622,True,spearman_ret
ROBOT_MOPPING,SNACKPACK_STRAWBERRY,robots,snackpacks,-0.011033458497404752,0.011033458497404752,True,spearman_ret
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_2X2,galaxy_sounds,panels,0.011024167438905903,0.011024167438905903,True,spearman_ret
TRANSLATOR_SPACE_GRAY,TRANSLATOR_ECLIPSE_CHARCOAL,translators,translators,0.010961021466790672,0.010961021466790672,False,spearman_ret
MICROCHIP_SQUARE,TRANSLATOR_SPACE_GRAY,microchips,translators,0.0109121622445182,0.0109121622445182,True,spearman_ret
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_RASPBERRY,translators,snackpacks,0.010897788689337733,0.010897788689337733,True,spearman_ret
UV_VISOR_MAGENTA,PANEL_2X4,uv_visors,panels,0.01083916247964191,0.01083916247964191,True,spearman_ret
UV_VISOR_MAGENTA,OXYGEN_SHAKE_MINT,uv_visors,oxygen_shakes,0.010819519374831414,0.010819519374831414,True,spearman_ret
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_RASPBERRY,galaxy_sounds,snackpacks,0.010801741313112912,0.010801741313112912,True,spearman_ret
UV_VISOR_MAGENTA,OXYGEN_SHAKE_MORNING_BREATH,uv_visors,oxygen_shakes,0.010737644393833555,0.010737644393833555,True,spearman_ret
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_AMBER,galaxy_sounds,uv_visors,0.010721665517550065,0.010721665517550065,True,spearman_ret
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_IRONING,galaxy_sounds,robots,0.010709862710641822,0.010709862710641822,True,spearman_ret
TRANSLATOR_VOID_BLUE,OXYGEN_SHAKE_EVENING_BREATH,translators,oxygen_shakes,0.010704010746941859,0.010704010746941859,True,spearman_ret
SLEEP_POD_POLYESTER,MICROCHIP_CIRCLE,sleep_pods,microchips,-0.010659093429566082,0.010659093429566082,True,spearman_ret
UV_VISOR_YELLOW,UV_VISOR_MAGENTA,uv_visors,uv_visors,0.010657523892924665,0.010657523892924665,False,spearman_ret
PANEL_2X2,SNACKPACK_CHOCOLATE,panels,snackpacks,0.010653078556939933,0.010653078556939933,True,spearman_ret
PEBBLES_XL,UV_VISOR_RED,pebbles,uv_visors,0.010620810522477096,0.010620810522477096,True,spearman_ret
GALAXY_SOUNDS_DARK_MATTER,PANEL_1X2,galaxy_sounds,panels,0.01062005763321368,0.01062005763321368,True,spearman_ret
UV_VISOR_YELLOW,OXYGEN_SHAKE_MORNING_BREATH,uv_visors,oxygen_shakes,0.010614678517520409,0.010614678517520409,True,spearman_ret
UV_VISOR_AMBER,SNACKPACK_STRAWBERRY,uv_visors,snackpacks,0.01059149437795832,0.01059149437795832,True,spearman_ret
OXYGEN_SHAKE_MINT,SNACKPACK_STRAWBERRY,oxygen_shakes,snackpacks,0.01057951079523193,0.01057951079523193,True,spearman_ret
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_DISHES,galaxy_sounds,robots,0.010541718154340069,0.010541718154340069,True,spearman_ret
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_SUEDE,galaxy_sounds,sleep_pods,0.010519018033065588,0.010519018033065588,True,spearman_ret
SLEEP_POD_SUEDE,OXYGEN_SHAKE_MINT,sleep_pods,oxygen_shakes,0.010511461817479658,0.010511461817479658,True,spearman_ret
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_VANILLA,galaxy_sounds,snackpacks,0.010510087314106447,0.010510087314106447,True,spearman_ret
MICROCHIP_OVAL,OXYGEN_SHAKE_MORNING_BREATH,microchips,oxygen_shakes,-0.010505862043700048,0.010505862043700048,True,spearman_ret
PEBBLES_L,SNACKPACK_PISTACHIO,pebbles,snackpacks,0.010453150498044288,0.010453150498044288,True,spearman_ret
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_1X2,galaxy_sounds,panels,0.01044582226704927,0.01044582226704927,True,spearman_ret
SLEEP_POD_NYLON,TRANSLATOR_SPACE_GRAY,sleep_pods,translators,0.010436019743383129,0.010436019743383129,True,spearman_ret
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,oxygen_shakes,oxygen_shakes,0.010435567610520377,0.010435567610520377,False,spearman_ret
PANEL_2X4,SNACKPACK_RASPBERRY,panels,snackpacks,0.010412258048397053,0.010412258048397053,True,spearman_ret
MICROCHIP_CIRCLE,ROBOT_IRONING,microchips,robots,-0.01040206665245888,0.01040206665245888,True,spearman_ret
SLEEP_POD_NYLON,MICROCHIP_SQUARE,sleep_pods,microchips,-0.01039375285887475,0.01039375285887475,True,spearman_ret
OXYGEN_SHAKE_CHOCOLATE,SNACKPACK_STRAWBERRY,oxygen_shakes,snackpacks,0.010374868530168778,0.010374868530168778,True,spearman_ret
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,microchips,oxygen_shakes,-0.010356284823419243,0.010356284823419243,True,spearman_ret
ROBOT_MOPPING,PANEL_2X4,robots,panels,0.010334617473661193,0.010334617473661193,True,spearman_ret
UV_VISOR_ORANGE,PANEL_2X4,uv_visors,panels,0.010332152026664947,0.010332152026664947,True,spearman_ret
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_CHOCOLATE,galaxy_sounds,oxygen_shakes,0.010324576296244399,0.010324576296244399,True,spearman_ret
ROBOT_LAUNDRY,TRANSLATOR_SPACE_GRAY,robots,translators,0.010322516745403095,0.010322516745403095,True,spearman_ret
SLEEP_POD_LAMB_WOOL,MICROCHIP_OVAL,sleep_pods,microchips,0.01027761074600851,0.01027761074600851,True,spearman_ret
SLEEP_POD_POLYESTER,OXYGEN_SHAKE_CHOCOLATE,sleep_pods,oxygen_shakes,0.010232401245478159,0.010232401245478159,True,spearman_ret
PEBBLES_XS,ROBOT_VACUUMING,pebbles,robots,-0.010218603411984634,0.010218603411984634,True,spearman_ret
PANEL_1X2,OXYGEN_SHAKE_MORNING_BREATH,panels,oxygen_shakes,0.010189762876338281,0.010189762876338281,True,spearman_ret
GALAXY_SOUNDS_PLANETARY_RINGS,SNACKPACK_VANILLA,galaxy_sounds,snackpacks,0.010162679028352155,0.010162679028352155,True,spearman_ret
MICROCHIP_CIRCLE,MICROCHIP_RECTANGLE,microchips,microchips,0.010145647151664244,0.010145647151664244,False,spearman_ret
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_ASTRO_BLACK,galaxy_sounds,translators,0.01014378432196847,0.01014378432196847,True,spearman_ret
UV_VISOR_ORANGE,SNACKPACK_CHOCOLATE,uv_visors,snackpacks,0.010136662134532704,0.010136662134532704,True,spearman_ret
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_MINT,translators,oxygen_shakes,0.010119840848076385,0.010119840848076385,True,spearman_ret
SLEEP_POD_NYLON,TRANSLATOR_ECLIPSE_CHARCOAL,sleep_pods,translators,-0.010113753592475093,0.010113753592475093,True,spearman_ret
SLEEP_POD_POLYESTER,SNACKPACK_PISTACHIO,sleep_pods,snackpacks,0.010106321268955762,0.010106321268955762,True,spearman_ret
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_COTTON,galaxy_sounds,sleep_pods,0.010104212822725412,0.010104212822725412,True,spearman_ret
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_TRIANGLE,galaxy_sounds,microchips,0.010100365966768556,0.010100365966768556,True,spearman_ret
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_EVENING_BREATH,galaxy_sounds,oxygen_shakes,0.01003337643803943,0.01003337643803943,True,spearman_ret
MICROCHIP_SQUARE,PEBBLES_XS,microchips,pebbles,0.010001815859625621,0.010001815859625621,True,spearman_ret
ROBOT_DISHES,SNACKPACK_CHOCOLATE,robots,snackpacks,0.009997256361768129,0.009997256361768129,True,spearman_ret
ROBOT_LAUNDRY,OXYGEN_SHAKE_MORNING_BREATH,robots,oxygen_shakes,0.009984237079220594,0.009984237079220594,True,spearman_ret
SLEEP_POD_NYLON,OXYGEN_SHAKE_EVENING_BREATH,sleep_pods,oxygen_shakes,0.009962398587211973,0.009962398587211973,True,spearman_ret
PEBBLES_L,OXYGEN_SHAKE_MORNING_BREATH,pebbles,oxygen_shakes,-0.009952590632421541,0.009952590632421541,True,spearman_ret
ROBOT_DISHES,OXYGEN_SHAKE_CHOCOLATE,robots,oxygen_shakes,0.009929633922566823,0.009929633922566823,True,spearman_ret
PANEL_4X4,OXYGEN_SHAKE_EVENING_BREATH,panels,oxygen_shakes,0.009927906741806056,0.009927906741806056,True,spearman_ret
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_RASPBERRY,galaxy_sounds,snackpacks,0.009925203706402779,0.009925203706402779,True,spearman_ret
MICROCHIP_RECTANGLE,ROBOT_VACUUMING,microchips,robots,0.009921563832938456,0.009921563832938456,True,spearman_ret
ROBOT_VACUUMING,SNACKPACK_PISTACHIO,robots,snackpacks,0.00988351129560468,0.00988351129560468,True,spearman_ret
PANEL_2X4,SNACKPACK_CHOCOLATE,panels,snackpacks,0.009864569329069626,0.009864569329069626,True,spearman_ret
ROBOT_IRONING,OXYGEN_SHAKE_MINT,robots,oxygen_shakes,0.009826867758222018,0.009826867758222018,True,spearman_ret
UV_VISOR_AMBER,PANEL_2X4,uv_visors,panels,0.009804450758616346,0.009804450758616346,True,spearman_ret
UV_VISOR_ORANGE,OXYGEN_SHAKE_GARLIC,uv_visors,oxygen_shakes,0.009797704890711951,0.009797704890711951,True,spearman_ret
MICROCHIP_CIRCLE,MICROCHIP_SQUARE,microchips,microchips,0.009791663067530303,0.009791663067530303,False,spearman_ret
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_POLYESTER,galaxy_sounds,sleep_pods,0.009784443764365597,0.009784443764365597,True,spearman_ret
MICROCHIP_TRIANGLE,ROBOT_DISHES,microchips,robots,-0.009772531992667245,0.009772531992667245,True,spearman_ret
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_COTTON,galaxy_sounds,sleep_pods,0.009769589807561952,0.009769589807561952,True,spearman_ret
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_LAUNDRY,galaxy_sounds,robots,0.009733701034164906,0.009733701034164906,True,spearman_ret
SLEEP_POD_COTTON,MICROCHIP_OVAL,sleep_pods,microchips,-0.009732462010978564,0.009732462010978564,True,spearman_ret
PANEL_2X2,OXYGEN_SHAKE_GARLIC,panels,oxygen_shakes,0.009721758902442614,0.009721758902442614,True,spearman_ret
TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE_EVENING_BREATH,translators,oxygen_shakes,0.009691450298115535,0.009691450298115535,True,spearman_ret
MICROCHIP_RECTANGLE,ROBOT_IRONING,microchips,robots,-0.009690747369672618,0.009690747369672618,True,spearman_ret
UV_VISOR_YELLOW,SNACKPACK_VANILLA,uv_visors,snackpacks,0.009677726852457798,0.009677726852457798,True,spearman_ret
UV_VISOR_RED,SNACKPACK_VANILLA,uv_visors,snackpacks,0.009667895835376741,0.009667895835376741,True,spearman_ret
ROBOT_LAUNDRY,UV_VISOR_RED,robots,uv_visors,0.009653007151159649,0.009653007151159649,True,spearman_ret
SLEEP_POD_POLYESTER,TRANSLATOR_ECLIPSE_CHARCOAL,sleep_pods,translators,0.009641771976122421,0.009641771976122421,True,spearman_ret
UV_VISOR_AMBER,TRANSLATOR_ECLIPSE_CHARCOAL,uv_visors,translators,0.009623513591427848,0.009623513591427848,True,spearman_ret
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_2X2,galaxy_sounds,panels,-0.009616223803484689,0.009616223803484689,True,spearman_ret
ROBOT_DISHES,TRANSLATOR_VOID_BLUE,robots,translators,0.009603482342630417,0.009603482342630417,True,spearman_ret
TRANSLATOR_VOID_BLUE,PANEL_2X4,translators,panels,0.009597666791389091,0.009597666791389091,True,spearman_ret
UV_VISOR_AMBER,TRANSLATOR_SPACE_GRAY,uv_visors,translators,0.00959496584365652,0.00959496584365652,True,spearman_ret
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_CHOCOLATE,translators,snackpacks,0.009592139484153427,0.009592139484153427,True,spearman_ret
SLEEP_POD_NYLON,PEBBLES_S,sleep_pods,pebbles,0.00955659189608034,0.00955659189608034,True,spearman_ret
SLEEP_POD_POLYESTER,MICROCHIP_RECTANGLE,sleep_pods,microchips,0.009548610773384874,0.009548610773384874,True,spearman_ret
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_2X4,galaxy_sounds,panels,0.009543697661284144,0.009543697661284144,True,spearman_ret
ROBOT_DISHES,OXYGEN_SHAKE_MORNING_BREATH,robots,oxygen_shakes,0.009542677722850362,0.009542677722850362,True,spearman_ret
UV_VISOR_RED,OXYGEN_SHAKE_MINT,uv_visors,oxygen_shakes,0.009540553828746377,0.009540553828746377,True,spearman_ret
SLEEP_POD_POLYESTER,SNACKPACK_RASPBERRY,sleep_pods,snackpacks,0.009540378333272023,0.009540378333272023,True,spearman_ret
ROBOT_DISHES,UV_VISOR_AMBER,robots,uv_visors,0.009539550348611096,0.009539550348611096,True,spearman_ret
ROBOT_IRONING,UV_VISOR_RED,robots,uv_visors,0.009536381957353325,0.009536381957353325,True,spearman_ret
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_MINT,galaxy_sounds,oxygen_shakes,0.009531536669931432,0.009531536669931432,True,spearman_ret
MICROCHIP_OVAL,UV_VISOR_YELLOW,microchips,uv_visors,-0.009511375883186138,0.009511375883186138,True,spearman_ret
SLEEP_POD_SUEDE,PEBBLES_XL,sleep_pods,pebbles,0.009500819332762884,0.009500819332762884,True,spearman_ret
UV_VISOR_ORANGE,TRANSLATOR_ECLIPSE_CHARCOAL,uv_visors,translators,-0.00948778395366842,0.00948778395366842,True,spearman_ret
PEBBLES_M,SNACKPACK_VANILLA,pebbles,snackpacks,0.00944721914101706,0.00944721914101706,True,spearman_ret
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_EVENING_BREATH,translators,oxygen_shakes,0.009415499192733382,0.009415499192733382,True,spearman_ret
SLEEP_POD_SUEDE,PEBBLES_L,sleep_pods,pebbles,-0.009403629768762608,0.009403629768762608,True,spearman_ret
PEBBLES_M,SNACKPACK_CHOCOLATE,pebbles,snackpacks,-0.009373308596104062,0.009373308596104062,True,spearman_ret
MICROCHIP_CIRCLE,PEBBLES_M,microchips,pebbles,-0.009361127539619504,0.009361127539619504,True,spearman_ret
UV_VISOR_MAGENTA,SNACKPACK_CHOCOLATE,uv_visors,snackpacks,0.009321952630533106,0.009321952630533106,True,spearman_ret
ROBOT_DISHES,PANEL_2X4,robots,panels,0.009297938327725802,0.009297938327725802,True,spearman_ret
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC,oxygen_shakes,oxygen_shakes,0.009241944030738863,0.009241944030738863,False,spearman_ret
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,oxygen_shakes,oxygen_shakes,0.009225222136297987,0.009225222136297987,False,spearman_ret
MICROCHIP_SQUARE,UV_VISOR_RED,microchips,uv_visors,0.009203951029946594,0.009203951029946594,True,spearman_ret
PEBBLES_M,OXYGEN_SHAKE_MINT,pebbles,oxygen_shakes,0.009183131649822568,0.009183131649822568,True,spearman_ret
PEBBLES_M,PANEL_1X4,pebbles,panels,0.009158734405088085,0.009158734405088085,True,spearman_ret
PEBBLES_M,UV_VISOR_MAGENTA,pebbles,uv_visors,0.00915078693371473,0.00915078693371473,True,spearman_ret
UV_VISOR_RED,OXYGEN_SHAKE_CHOCOLATE,uv_visors,oxygen_shakes,0.009115474454893926,0.009115474454893926,True,spearman_ret
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_MORNING_BREATH,translators,oxygen_shakes,0.009111036095871853,0.009111036095871853,True,spearman_ret
SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE_MORNING_BREATH,sleep_pods,oxygen_shakes,0.009095322328691912,0.009095322328691912,True,spearman_ret
PANEL_2X4,OXYGEN_SHAKE_MINT,panels,oxygen_shakes,0.009088413089131386,0.009088413089131386,True,spearman_ret
GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_XL,galaxy_sounds,pebbles,0.00908310179845176,0.00908310179845176,True,spearman_ret
MICROCHIP_TRIANGLE,TRANSLATOR_SPACE_GRAY,microchips,translators,-0.00905953101940055,0.00905953101940055,True,spearman_ret
TRANSLATOR_SPACE_GRAY,PANEL_2X4,translators,panels,0.009031080231670647,0.009031080231670647,True,spearman_ret
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_WINDS,galaxy_sounds,galaxy_sounds,0.009021202347281015,0.009021202347281015,False,spearman_ret
ROBOT_MOPPING,SNACKPACK_CHOCOLATE,robots,snackpacks,0.009009122434393715,0.009009122434393715,True,spearman_ret
MICROCHIP_TRIANGLE,TRANSLATOR_ECLIPSE_CHARCOAL,microchips,translators,-0.008998340567481595,0.008998340567481595,True,spearman_ret
PANEL_2X2,OXYGEN_SHAKE_MORNING_BREATH,panels,oxygen_shakes,0.008992291274346781,0.008992291274346781,True,spearman_ret
PEBBLES_M,TRANSLATOR_ASTRO_BLACK,pebbles,translators,-0.008972125186192068,0.008972125186192068,True,spearman_ret
PEBBLES_M,SNACKPACK_STRAWBERRY,pebbles,snackpacks,-0.008967267126760945,0.008967267126760945,True,spearman_ret
GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_RED,galaxy_sounds,uv_visors,0.008931872307744147,0.008931872307744147,True,spearman_ret
SLEEP_POD_NYLON,PANEL_1X4,sleep_pods,panels,0.008911564496994276,0.008911564496994276,True,spearman_ret
TRANSLATOR_SPACE_GRAY,SNACKPACK_STRAWBERRY,translators,snackpacks,0.00887579879881118,0.00887579879881118,True,spearman_ret
PEBBLES_L,ROBOT_LAUNDRY,pebbles,robots,0.008875388501813816,0.008875388501813816,True,spearman_ret
ROBOT_VACUUMING,SNACKPACK_RASPBERRY,robots,snackpacks,0.008873581072821435,0.008873581072821435,True,spearman_ret
MICROCHIP_CIRCLE,SNACKPACK_RASPBERRY,microchips,snackpacks,0.008872015259114475,0.008872015259114475,True,spearman_ret
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_VANILLA,galaxy_sounds,snackpacks,0.008862431418660267,0.008862431418660267,True,spearman_ret
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_ASTRO_BLACK,galaxy_sounds,translators,0.00885191401276524,0.00885191401276524,True,spearman_ret
SLEEP_POD_COTTON,MICROCHIP_TRIANGLE,sleep_pods,microchips,-0.008829353892578154,0.008829353892578154,True,spearman_ret
TRANSLATOR_SPACE_GRAY,PANEL_1X2,translators,panels,0.008815789804780592,0.008815789804780592,True,spearman_ret
PANEL_1X4,SNACKPACK_RASPBERRY,panels,snackpacks,0.008773978190389765,0.008773978190389765,True,spearman_ret
UV_VISOR_YELLOW,PANEL_1X4,uv_visors,panels,0.008768491721876263,0.008768491721876263,True,spearman_ret
PEBBLES_M,SNACKPACK_RASPBERRY,pebbles,snackpacks,0.008746202778271043,0.008746202778271043,True,spearman_ret
UV_VISOR_ORANGE,PANEL_1X2,uv_visors,panels,0.008745289855560313,0.008745289855560313,True,spearman_ret
TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,translators,translators,0.00871578679241548,0.00871578679241548,False,spearman_ret
GALAXY_SOUNDS_DARK_MATTER,ROBOT_LAUNDRY,galaxy_sounds,robots,0.008701476487378741,0.008701476487378741,True,spearman_ret
ROBOT_IRONING,PANEL_1X4,robots,panels,0.008686819075671938,0.008686819075671938,True,spearman_ret
MICROCHIP_CIRCLE,PEBBLES_XS,microchips,pebbles,-0.00867494401679714,0.00867494401679714,True,spearman_ret
SLEEP_POD_LAMB_WOOL,SNACKPACK_CHOCOLATE,sleep_pods,snackpacks,0.008667313731291279,0.008667313731291279,True,spearman_ret
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_ECLIPSE_CHARCOAL,galaxy_sounds,translators,0.00864972664991821,0.00864972664991821,True,spearman_ret
PEBBLES_L,OXYGEN_SHAKE_CHOCOLATE,pebbles,oxygen_shakes,-0.00864795985935995,0.00864795985935995,True,spearman_ret
SLEEP_POD_POLYESTER,SLEEP_POD_COTTON,sleep_pods,sleep_pods,-0.008621732865848592,0.008621732865848592,False,spearman_ret
PANEL_2X4,OXYGEN_SHAKE_MORNING_BREATH,panels,oxygen_shakes,0.008621041013286364,0.008621041013286364,True,spearman_ret
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_CHOCOLATE,translators,oxygen_shakes,0.008613206633043801,0.008613206633043801,True,spearman_ret
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_ECLIPSE_CHARCOAL,galaxy_sounds,translators,0.008607240000424258,0.008607240000424258,True,spearman_ret
ROBOT_MOPPING,UV_VISOR_YELLOW,robots,uv_visors,0.008578552136829625,0.008578552136829625,True,spearman_ret
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_MINT,galaxy_sounds,oxygen_shakes,0.008577114944600579,0.008577114944600579,True,spearman_ret
SLEEP_POD_SUEDE,SNACKPACK_CHOCOLATE,sleep_pods,snackpacks,0.008576236795744822,0.008576236795744822,True,spearman_ret
MICROCHIP_OVAL,OXYGEN_SHAKE_CHOCOLATE,microchips,oxygen_shakes,-0.008565196634730276,0.008565196634730276,True,spearman_ret
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_XL,galaxy_sounds,pebbles,-0.008550480635959725,0.008550480635959725,True,spearman_ret
ROBOT_VACUUMING,TRANSLATOR_GRAPHITE_MIST,robots,translators,0.008529115703285581,0.008529115703285581,True,spearman_ret
PANEL_4X4,SNACKPACK_PISTACHIO,panels,snackpacks,0.008480868153776883,0.008480868153776883,True,spearman_ret
ROBOT_DISHES,PANEL_4X4,robots,panels,0.008465699218458526,0.008465699218458526,True,spearman_ret
PANEL_2X2,PANEL_2X4,panels,panels,-0.008454468878527698,0.008454468878527698,False,spearman_ret
SLEEP_POD_SUEDE,ROBOT_DISHES,sleep_pods,robots,0.008451914383164656,0.008451914383164656,True,spearman_ret
GALAXY_SOUNDS_DARK_MATTER,ROBOT_IRONING,galaxy_sounds,robots,0.008433249294513343,0.008433249294513343,True,spearman_ret
UV_VISOR_AMBER,OXYGEN_SHAKE_GARLIC,uv_visors,oxygen_shakes,0.008432890307338094,0.008432890307338094,True,spearman_ret
PEBBLES_L,SNACKPACK_STRAWBERRY,pebbles,snackpacks,0.008416924645133573,0.008416924645133573,True,spearman_ret
PEBBLES_XS,TRANSLATOR_GRAPHITE_MIST,pebbles,translators,0.00841458527491613,0.00841458527491613,True,spearman_ret
MICROCHIP_TRIANGLE,SNACKPACK_CHOCOLATE,microchips,snackpacks,-0.008409606591112955,0.008409606591112955,True,spearman_ret
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_L,galaxy_sounds,pebbles,0.0084080928729755,0.0084080928729755,True,spearman_ret
PEBBLES_M,ROBOT_LAUNDRY,pebbles,robots,0.008375834096192457,0.008375834096192457,True,spearman_ret
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_COTTON,galaxy_sounds,sleep_pods,0.008371137980953227,0.008371137980953227,True,spearman_ret
SLEEP_POD_COTTON,OXYGEN_SHAKE_GARLIC,sleep_pods,oxygen_shakes,0.008327722605568823,0.008327722605568823,True,spearman_ret
ROBOT_IRONING,UV_VISOR_ORANGE,robots,uv_visors,0.008323305167662678,0.008323305167662678,True,spearman_ret
PEBBLES_XS,PEBBLES_S,pebbles,pebbles,-0.00831357394302366,0.00831357394302366,False,spearman_ret
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_VANILLA,translators,snackpacks,0.008264420623512536,0.008264420623512536,True,spearman_ret
PANEL_1X2,PANEL_1X4,panels,panels,0.008253119252657273,0.008253119252657273,False,spearman_ret
PEBBLES_M,PANEL_2X4,pebbles,panels,0.008251160738691012,0.008251160738691012,True,spearman_ret
PANEL_4X4,SNACKPACK_STRAWBERRY,panels,snackpacks,0.00824476836197339,0.00824476836197339,True,spearman_ret
PEBBLES_XL,TRANSLATOR_VOID_BLUE,pebbles,translators,0.008205378949513986,0.008205378949513986,True,spearman_ret
SLEEP_POD_LAMB_WOOL,PANEL_1X2,sleep_pods,panels,0.008204638609067715,0.008204638609067715,True,spearman_ret
MICROCHIP_RECTANGLE,PEBBLES_L,microchips,pebbles,-0.008200103112404428,0.008200103112404428,True,spearman_ret
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_PISTACHIO,translators,snackpacks,0.008182633523161951,0.008182633523161951,True,spearman_ret
PANEL_1X4,SNACKPACK_PISTACHIO,panels,snackpacks,0.008145557417006438,0.008145557417006438,True,spearman_ret
SLEEP_POD_SUEDE,PANEL_4X4,sleep_pods,panels,0.008124958161227222,0.008124958161227222,True,spearman_ret
PANEL_4X4,OXYGEN_SHAKE_MINT,panels,oxygen_shakes,-0.008121505004003248,0.008121505004003248,True,spearman_ret
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_STRAWBERRY,galaxy_sounds,snackpacks,0.008115301243894089,0.008115301243894089,True,spearman_ret
ROBOT_MOPPING,OXYGEN_SHAKE_GARLIC,robots,oxygen_shakes,0.008101033915651003,0.008101033915651003,True,spearman_ret
SLEEP_POD_COTTON,UV_VISOR_AMBER,sleep_pods,uv_visors,0.008099485772068983,0.008099485772068983,True,spearman_ret
MICROCHIP_RECTANGLE,ROBOT_MOPPING,microchips,robots,-0.00809839330734513,0.00809839330734513,True,spearman_ret
MICROCHIP_OVAL,PEBBLES_S,microchips,pebbles,-0.008085524821216864,0.008085524821216864,True,spearman_ret
