target,target_group,k,basket,basket_groups,n_groups,cross_group,ols_beta,resid_var,r_squared,S_idx,target_idx,adf_p,half_life,basket_str
SNACKPACK_PISTACHIO,snackpacks,4,"['UV_VISOR_YELLOW', 'PANEL_1X4', 'OXYGEN_SHAKE_GARLIC', 'SNACKPACK_RASPBERRY']","['oxygen_shakes', 'panels', 'snackpacks', 'uv_visors']",4,False,"[-0.062465463954418626, 0.07335266801242703, -0.11816700226679801, -0.57799498303188]",2858.472488561194,0.9186853216425966,"[25, 37, 44, 49]",47,1.6164696574941787e-05,318.9445457249324,SNACKPACK_PISTACHIO + 0.062*UV_VISOR_YELLOW − 0.073*PANEL_1X4 + 0.118*OXYGEN_SHAKE_GARLIC + 0.578*SNACKPACK_RASPBERRY
SNACKPACK_VANILLA,snackpacks,4,"['PEBBLES_L', 'UV_VISOR_ORANGE', 'OXYGEN_SHAKE_GARLIC', 'SNACKPACK_CHOCOLATE']","['oxygen_shakes', 'pebbles', 'snackpacks', 'uv_visors']",4,False,"[-0.04875348811823229, -0.05363492731668998, -0.03874989816137551, -1.0222381061187598]",1059.6667503252575,0.9667465910778886,"[18, 27, 44, 45]",46,1.622236503043241e-05,164.32776773550313,SNACKPACK_VANILLA + 0.049*PEBBLES_L + 0.054*UV_VISOR_ORANGE + 0.039*OXYGEN_SHAKE_GARLIC + 1.022*SNACKPACK_CHOCOLATE
SNACKPACK_CHOCOLATE,snackpacks,4,"['PEBBLES_XS', 'PEBBLES_L', 'OXYGEN_SHAKE_MORNING_BREATH', 'SNACKPACK_VANILLA']","['oxygen_shakes', 'pebbles', 'snackpacks']",3,False,"[0.04495003541580704, -0.05762062361519045, -0.02655265163315882, -0.9597071352090143]",1114.2457961786204,0.972346091482443,"[15, 18, 40, 46]",45,1.6486234065533453e-05,181.25871476815723,SNACKPACK_CHOCOLATE − 0.045*PEBBLES_XS + 0.058*PEBBLES_L + 0.027*OXYGEN_SHAKE_MORNING_BREATH + 0.960*SNACKPACK_VANILLA
SNACKPACK_PISTACHIO,snackpacks,4,"['MICROCHIP_CIRCLE', 'ROBOT_MOPPING', 'OXYGEN_SHAKE_GARLIC', 'SNACKPACK_RASPBERRY']","['microchips', 'oxygen_shakes', 'robots', 'snackpacks']",4,False,"[0.0803851234205628, -0.05640730454460022, -0.14613051196508786, -0.5654453167687415]",2965.341175725458,0.9156452388858043,"[10, 21, 44, 49]",47,1.6757711799249736e-05,312.608706599228,SNACKPACK_PISTACHIO − 0.080*MICROCHIP_CIRCLE + 0.056*ROBOT_MOPPING + 0.146*OXYGEN_SHAKE_GARLIC + 0.565*SNACKPACK_RASPBERRY
SNACKPACK_PISTACHIO,snackpacks,4,"['ROBOT_IRONING', 'OXYGEN_SHAKE_CHOCOLATE', 'OXYGEN_SHAKE_GARLIC', 'SNACKPACK_RASPBERRY']","['oxygen_shakes', 'robots', 'snackpacks']",3,False,"[0.11093889890946654, 0.08930500894483288, -0.1082662880938673, -0.559732772685117]",2816.9966951366587,0.9198651793517159,"[24, 43, 44, 49]",47,1.873217107337733e-05,312.0164631995629,SNACKPACK_PISTACHIO − 0.111*ROBOT_IRONING − 0.089*OXYGEN_SHAKE_CHOCOLATE + 0.108*OXYGEN_SHAKE_GARLIC + 0.560*SNACKPACK_RASPBERRY
SNACKPACK_VANILLA,snackpacks,4,"['PEBBLES_XS', 'PEBBLES_L', 'OXYGEN_SHAKE_MORNING_BREATH', 'SNACKPACK_CHOCOLATE']","['oxygen_shakes', 'pebbles', 'snackpacks']",3,False,"[0.04367281361370589, -0.06055415086901851, -0.030218954631899903, -0.9949453487200095]",1155.158309828861,0.9637499698516316,"[15, 18, 40, 45]",46,1.9482216027416727e-05,182.69111747694683,SNACKPACK_VANILLA − 0.044*PEBBLES_XS + 0.061*PEBBLES_L + 0.030*OXYGEN_SHAKE_MORNING_BREATH + 0.995*SNACKPACK_CHOCOLATE
SNACKPACK_PISTACHIO,snackpacks,4,"['MICROCHIP_CIRCLE', 'TRANSLATOR_GRAPHITE_MIST', 'OXYGEN_SHAKE_GARLIC', 'SNACKPACK_RASPBERRY']","['microchips', 'oxygen_shakes', 'snackpacks', 'translators']",4,False,"[0.08120778436527495, -0.06459159767170312, -0.1634963882098071, -0.6020745746040368]",3328.627103220115,0.9053108807752359,"[10, 33, 44, 49]",47,1.956281299173809e-05,320.7655884883854,SNACKPACK_PISTACHIO − 0.081*MICROCHIP_CIRCLE + 0.065*TRANSLATOR_GRAPHITE_MIST + 0.163*OXYGEN_SHAKE_GARLIC + 0.602*SNACKPACK_RASPBERRY
SNACKPACK_CHOCOLATE,snackpacks,4,"['PEBBLES_L', 'TRANSLATOR_VOID_BLUE', 'PANEL_1X4', 'SNACKPACK_VANILLA']","['panels', 'pebbles', 'snackpacks', 'translators']",4,False,"[-0.03692709921521234, -0.07376684002639164, 0.039403346534536594, -0.8755387950122022]",1100.8484295856615,0.9726785940159131,"[18, 34, 37, 46]",45,1.9821053122048957e-05,185.05503111398096,SNACKPACK_CHOCOLATE + 0.037*PEBBLES_L + 0.074*TRANSLATOR_VOID_BLUE − 0.039*PANEL_1X4 + 0.876*SNACKPACK_VANILLA
SNACKPACK_PISTACHIO,snackpacks,4,"['MICROCHIP_RECTANGLE', 'PEBBLES_M', 'OXYGEN_SHAKE_GARLIC', 'SNACKPACK_RASPBERRY']","['microchips', 'oxygen_shakes', 'pebbles', 'snackpacks']",4,False,"[0.06406629155113686, -0.046975064783549014, -0.1005499798783206, -0.47546472410179]",3323.620625509353,0.9054532995413368,"[13, 17, 44, 49]",47,1.9893520117520668e-05,363.4819666189816,SNACKPACK_PISTACHIO − 0.064*MICROCHIP_RECTANGLE + 0.047*PEBBLES_M + 0.101*OXYGEN_SHAKE_GARLIC + 0.475*SNACKPACK_RASPBERRY
SNACKPACK_CHOCOLATE,snackpacks,4,"['MICROCHIP_SQUARE', 'TRANSLATOR_VOID_BLUE', 'OXYGEN_SHAKE_MINT', 'SNACKPACK_VANILLA']","['microchips', 'oxygen_shakes', 'snackpacks', 'translators']",4,False,"[-0.020855462521481113, -0.045888239123359854, 0.0668045809323624, -0.8882048411985055]",1037.8668181302346,0.9742417030960191,"[12, 34, 42, 46]",45,2.114619826588281e-05,182.58842884807478,SNACKPACK_CHOCOLATE + 0.021*MICROCHIP_SQUARE + 0.046*TRANSLATOR_VOID_BLUE − 0.067*OXYGEN_SHAKE_MINT + 0.888*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,4,"['GALAXY_SOUNDS_DARK_MATTER', 'PEBBLES_L', 'UV_VISOR_AMBER', 'SNACKPACK_VANILLA']","['galaxy_sounds', 'pebbles', 'snackpacks', 'uv_visors']",4,False,"[0.0312496067267814, -0.047207594053170564, 0.05779775197655637, -0.9411264083920684]",1044.9437952655935,0.9740660631439069,"[0, 18, 26, 46]",45,2.1527783553290443e-05,190.70435261091058,SNACKPACK_CHOCOLATE − 0.031*GALAXY_SOUNDS_DARK_MATTER + 0.047*PEBBLES_L − 0.058*UV_VISOR_AMBER + 0.941*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,4,"['PEBBLES_L', 'UV_VISOR_AMBER', 'TRANSLATOR_SPACE_GRAY', 'SNACKPACK_VANILLA']","['pebbles', 'snackpacks', 'translators', 'uv_visors']",4,False,"[-0.05297585402555665, 0.047082863059710434, 0.02529679658599766, -0.9454078244953604]",1054.9043689514074,0.9738188566528125,"[18, 26, 30, 46]",45,2.3650034595417482e-05,190.23676493657857,SNACKPACK_CHOCOLATE + 0.053*PEBBLES_L − 0.047*UV_VISOR_AMBER − 0.025*TRANSLATOR_SPACE_GRAY + 0.945*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,4,"['GALAXY_SOUNDS_PLANETARY_RINGS', 'PEBBLES_XS', 'OXYGEN_SHAKE_MINT', 'SNACKPACK_VANILLA']","['galaxy_sounds', 'oxygen_shakes', 'pebbles', 'snackpacks']",4,False,"[-0.02653749141273518, 0.03197603195699578, 0.07716301794454282, -0.8917562851789964]",1085.1574991642701,0.9730680193616642,"[2, 15, 42, 46]",45,2.4039482668786332e-05,192.37888523814672,SNACKPACK_CHOCOLATE + 0.027*GALAXY_SOUNDS_PLANETARY_RINGS − 0.032*PEBBLES_XS − 0.077*OXYGEN_SHAKE_MINT + 0.892*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,4,"['PEBBLES_L', 'UV_VISOR_AMBER', 'PANEL_4X4', 'SNACKPACK_VANILLA']","['panels', 'pebbles', 'snackpacks', 'uv_visors']",4,False,"[-0.05298007030614319, 0.05258680693833653, 0.022673264740534153, -0.9559714014348543]",1058.342465926864,0.9737335282454183,"[18, 26, 39, 46]",45,2.4773593774391697e-05,189.90553709261573,SNACKPACK_CHOCOLATE + 0.053*PEBBLES_L − 0.053*UV_VISOR_AMBER − 0.023*PANEL_4X4 + 0.956*SNACKPACK_VANILLA
SNACKPACK_PISTACHIO,snackpacks,4,"['MICROCHIP_CIRCLE', 'ROBOT_IRONING', 'OXYGEN_SHAKE_GARLIC', 'SNACKPACK_RASPBERRY']","['microchips', 'oxygen_shakes', 'robots', 'snackpacks']",4,False,"[0.08740332448983122, 0.08572593949985291, -0.11520489781004081, -0.5742476852084079]",2787.8875257763502,0.9206932449543259,"[10, 24, 44, 49]",47,2.6127835846968427e-05,316.7685933292656,SNACKPACK_PISTACHIO − 0.087*MICROCHIP_CIRCLE − 0.086*ROBOT_IRONING + 0.115*OXYGEN_SHAKE_GARLIC + 0.574*SNACKPACK_RASPBERRY
SNACKPACK_CHOCOLATE,snackpacks,4,"['PEBBLES_XS', 'PEBBLES_L', 'OXYGEN_SHAKE_MINT', 'SNACKPACK_VANILLA']","['oxygen_shakes', 'pebbles', 'snackpacks']",3,False,"[0.03756509586029714, -0.03490961437340616, 0.03708228002666449, -0.9129362118305835]",988.1665494586268,0.9754751891794813,"[15, 18, 42, 46]",45,2.6199354243535236e-05,179.66188669526915,SNACKPACK_CHOCOLATE − 0.038*PEBBLES_XS + 0.035*PEBBLES_L − 0.037*OXYGEN_SHAKE_MINT + 0.913*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,4,"['GALAXY_SOUNDS_PLANETARY_RINGS', 'UV_VISOR_AMBER', 'OXYGEN_SHAKE_MINT', 'SNACKPACK_VANILLA']","['galaxy_sounds', 'oxygen_shakes', 'snackpacks', 'uv_visors']",4,False,"[-0.02693976746051551, 0.04716984150960044, 0.06848979500331222, -0.903819545116802]",1043.6791682805633,0.9740974492878554,"[2, 26, 42, 46]",45,2.6999077523688183e-05,192.1150674539982,SNACKPACK_CHOCOLATE + 0.027*GALAXY_SOUNDS_PLANETARY_RINGS − 0.047*UV_VISOR_AMBER − 0.068*OXYGEN_SHAKE_MINT + 0.904*SNACKPACK_VANILLA
SNACKPACK_PISTACHIO,snackpacks,4,"['GALAXY_SOUNDS_SOLAR_WINDS', 'UV_VISOR_YELLOW', 'OXYGEN_SHAKE_GARLIC', 'SNACKPACK_RASPBERRY']","['galaxy_sounds', 'oxygen_shakes', 'snackpacks', 'uv_visors']",4,False,"[-0.10524078166397335, -0.07250236149880382, -0.12584108634830615, -0.5634749196382864]",3127.9234601135904,0.9110202770523297,"[3, 25, 44, 49]",47,2.7467697143236456e-05,315.7681593887163,SNACKPACK_PISTACHIO + 0.105*GALAXY_SOUNDS_SOLAR_WINDS + 0.073*UV_VISOR_YELLOW + 0.126*OXYGEN_SHAKE_GARLIC + 0.563*SNACKPACK_RASPBERRY
SNACKPACK_CHOCOLATE,snackpacks,4,"['MICROCHIP_SQUARE', 'PEBBLES_L', 'PEBBLES_XL', 'SNACKPACK_VANILLA']","['microchips', 'pebbles', 'snackpacks']",3,False,"[-0.010438598455017725, -0.07437286278586154, -0.021553278718505865, -0.9531062137687513]",1081.8044626915653,0.9731512366950301,"[12, 18, 19, 46]",45,3.0413181326943672e-05,184.6814764291721,SNACKPACK_CHOCOLATE + 0.010*MICROCHIP_SQUARE + 0.074*PEBBLES_L + 0.022*PEBBLES_XL + 0.953*SNACKPACK_VANILLA
SNACKPACK_PISTACHIO,snackpacks,4,"['MICROCHIP_RECTANGLE', 'TRANSLATOR_GRAPHITE_MIST', 'OXYGEN_SHAKE_GARLIC', 'SNACKPACK_RASPBERRY']","['microchips', 'oxygen_shakes', 'snackpacks', 'translators']",4,False,"[0.06456593077122363, -0.056922811629474754, -0.11324427046603457, -0.5262915801379319]",3250.98763631751,0.907519482853545,"[13, 33, 44, 49]",47,3.095152388941321e-05,357.63708335549427,SNACKPACK_PISTACHIO − 0.065*MICROCHIP_RECTANGLE + 0.057*TRANSLATOR_GRAPHITE_MIST + 0.113*OXYGEN_SHAKE_GARLIC + 0.526*SNACKPACK_RASPBERRY
SNACKPACK_PISTACHIO,snackpacks,4,"['MICROCHIP_RECTANGLE', 'PANEL_1X4', 'OXYGEN_SHAKE_GARLIC', 'SNACKPACK_RASPBERRY']","['microchips', 'oxygen_shakes', 'panels', 'snackpacks']",4,False,"[0.06676799465199758, 0.04091926930933385, -0.09849865857700953, -0.49784021951925883]",3164.7678959471887,0.909972167105126,"[13, 37, 44, 49]",47,3.38762857303297e-05,368.4004977491261,SNACKPACK_PISTACHIO − 0.067*MICROCHIP_RECTANGLE − 0.041*PANEL_1X4 + 0.098*OXYGEN_SHAKE_GARLIC + 0.498*SNACKPACK_RASPBERRY
SNACKPACK_VANILLA,snackpacks,4,"['PEBBLES_XS', 'PEBBLES_L', 'TRANSLATOR_SPACE_GRAY', 'SNACKPACK_CHOCOLATE']","['pebbles', 'snackpacks', 'translators']",3,False,"[0.02881389115451195, -0.06388165497388465, 0.03330875382604628, -1.0189915536983785]",1127.0583949700776,0.9646317734556314,"[15, 18, 30, 45]",46,3.395169708056224e-05,183.79748554462796,SNACKPACK_VANILLA − 0.029*PEBBLES_XS + 0.064*PEBBLES_L − 0.033*TRANSLATOR_SPACE_GRAY + 1.019*SNACKPACK_CHOCOLATE
SNACKPACK_CHOCOLATE,snackpacks,4,"['PEBBLES_XS', 'PEBBLES_L', 'PEBBLES_XL', 'SNACKPACK_VANILLA']","['pebbles', 'snackpacks']",2,False,"[0.017995578140963517, -0.07244973890987227, -0.01644022582262163, -0.9441697197532429]",1112.1002145384482,0.9723993415988874,"[15, 18, 19, 46]",45,3.396543880459903e-05,189.01297592388215,SNACKPACK_CHOCOLATE − 0.018*PEBBLES_XS + 0.072*PEBBLES_L + 0.016*PEBBLES_XL + 0.944*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,4,"['SLEEP_POD_SUEDE', 'PEBBLES_L', 'UV_VISOR_AMBER', 'SNACKPACK_VANILLA']","['pebbles', 'sleep_pods', 'snackpacks', 'uv_visors']",4,False,"[0.016336364447184566, -0.045786020708698645, 0.06878583567952028, -0.9445854392805019]",1098.254841774462,0.9727429629732016,"[5, 18, 26, 46]",45,3.39916743174334e-05,198.88716379920885,SNACKPACK_CHOCOLATE − 0.016*SLEEP_POD_SUEDE + 0.046*PEBBLES_L − 0.069*UV_VISOR_AMBER + 0.945*SNACKPACK_VANILLA
SNACKPACK_VANILLA,snackpacks,4,"['PEBBLES_L', 'UV_VISOR_AMBER', 'PANEL_4X4', 'SNACKPACK_CHOCOLATE']","['panels', 'pebbles', 'snackpacks', 'uv_visors']",4,False,"[-0.05639526171219755, 0.04945325722347515, 0.024749542687539938, -1.0024541454936273]",1109.802856788323,0.9651732696072781,"[18, 26, 39, 45]",46,3.497226338482996e-05,192.41250752625936,SNACKPACK_VANILLA + 0.056*PEBBLES_L − 0.049*UV_VISOR_AMBER − 0.025*PANEL_4X4 + 1.002*SNACKPACK_CHOCOLATE
SNACKPACK_CHOCOLATE,snackpacks,4,"['UV_VISOR_AMBER', 'PANEL_4X4', 'OXYGEN_SHAKE_MINT', 'SNACKPACK_VANILLA']","['oxygen_shakes', 'panels', 'snackpacks', 'uv_visors']",4,False,"[0.057447076006322526, 0.034378078500749115, 0.06809807223950688, -0.8811362940624846]",1102.322359247839,0.9726420132936174,"[26, 39, 42, 46]",45,3.648176856575246e-05,207.8235932207963,SNACKPACK_CHOCOLATE − 0.057*UV_VISOR_AMBER − 0.034*PANEL_4X4 − 0.068*OXYGEN_SHAKE_MINT + 0.881*SNACKPACK_VANILLA
SNACKPACK_RASPBERRY,snackpacks,4,"['UV_VISOR_AMBER', 'TRANSLATOR_ASTRO_BLACK', 'TRANSLATOR_GRAPHITE_MIST', 'SNACKPACK_STRAWBERRY']","['snackpacks', 'translators', 'uv_visors']",3,False,"[-0.28705718058082724, -0.09999308970885833, -0.1111828832276639, -0.9246285081303365]",3792.005586158426,0.8684965217766055,"[26, 31, 33, 48]",49,3.72008245279541e-05,285.09447419576924,SNACKPACK_RASPBERRY + 0.287*UV_VISOR_AMBER + 0.100*TRANSLATOR_ASTRO_BLACK + 0.111*TRANSLATOR_GRAPHITE_MIST + 0.925*SNACKPACK_STRAWBERRY
SNACKPACK_CHOCOLATE,snackpacks,4,"['PEBBLES_L', 'UV_VISOR_AMBER', 'TRANSLATOR_GRAPHITE_MIST', 'SNACKPACK_VANILLA']","['pebbles', 'snackpacks', 'translators', 'uv_visors']",4,False,"[-0.05270125625351131, 0.0586386095910721, 0.018868437622100578, -0.9488256417076144]",1097.8198416357918,0.9727537590238408,"[18, 26, 33, 46]",45,3.7582163017829e-05,195.79291573784133,SNACKPACK_CHOCOLATE + 0.053*PEBBLES_L − 0.059*UV_VISOR_AMBER − 0.019*TRANSLATOR_GRAPHITE_MIST + 0.949*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,4,"['MICROCHIP_CIRCLE', 'PEBBLES_L', 'UV_VISOR_AMBER', 'SNACKPACK_VANILLA']","['microchips', 'pebbles', 'snackpacks', 'uv_visors']",4,False,"[-0.019240241062654196, -0.05270134670199755, 0.05336340066260276, -0.9304307827931086]",1078.9596880253812,0.9732218397331044,"[10, 18, 26, 46]",45,4.025254716913755e-05,195.0988210554494,SNACKPACK_CHOCOLATE + 0.019*MICROCHIP_CIRCLE + 0.053*PEBBLES_L − 0.053*UV_VISOR_AMBER + 0.930*SNACKPACK_VANILLA
SNACKPACK_VANILLA,snackpacks,4,"['GALAXY_SOUNDS_DARK_MATTER', 'PEBBLES_L', 'UV_VISOR_AMBER', 'SNACKPACK_CHOCOLATE']","['galaxy_sounds', 'pebbles', 'snackpacks', 'uv_visors']",4,False,"[0.02879626254498114, -0.05033662887376406, 0.055546413561076945, -1.0172901519335862]",1129.509301586775,0.964554861539758,"[0, 18, 26, 45]",46,4.153733369567899e-05,195.54300005316307,SNACKPACK_VANILLA − 0.029*GALAXY_SOUNDS_DARK_MATTER + 0.050*PEBBLES_L − 0.056*UV_VISOR_AMBER + 1.017*SNACKPACK_CHOCOLATE
SNACKPACK_VANILLA,snackpacks,4,"['PEBBLES_L', 'UV_VISOR_AMBER', 'TRANSLATOR_SPACE_GRAY', 'SNACKPACK_CHOCOLATE']","['pebbles', 'snackpacks', 'translators', 'uv_visors']",4,False,"[-0.0558215942883475, 0.04509627781621492, 0.024343246456189953, -1.0132586282759715]",1130.6136104982907,0.9645202072148963,"[18, 26, 30, 45]",46,4.163359077468844e-05,194.40923744637286,SNACKPACK_VANILLA + 0.056*PEBBLES_L − 0.045*UV_VISOR_AMBER − 0.024*TRANSLATOR_SPACE_GRAY + 1.013*SNACKPACK_CHOCOLATE
SNACKPACK_RASPBERRY,snackpacks,4,"['SLEEP_POD_COTTON', 'PEBBLES_XS', 'UV_VISOR_AMBER', 'SNACKPACK_STRAWBERRY']","['pebbles', 'sleep_pods', 'snackpacks', 'uv_visors']",4,False,"[-0.09828684033703246, -0.09758698190411293, -0.21184973034779192, -0.863906908504576]",3858.5550949067874,0.8661886422981542,"[9, 15, 26, 48]",49,4.1769409532079174e-05,303.1496984724233,SNACKPACK_RASPBERRY + 0.098*SLEEP_POD_COTTON + 0.098*PEBBLES_XS + 0.212*UV_VISOR_AMBER + 0.864*SNACKPACK_STRAWBERRY
SNACKPACK_VANILLA,snackpacks,4,"['PEBBLES_L', 'PEBBLES_XL', 'TRANSLATOR_ASTRO_BLACK', 'SNACKPACK_CHOCOLATE']","['pebbles', 'snackpacks', 'translators']",3,False,"[-0.08707573484451085, -0.023637858904770045, 0.02113121865348259, -0.9960630720957994]",1198.01581533438,0.9624050582032108,"[18, 19, 31, 45]",46,4.347072483302155e-05,194.90426391985505,SNACKPACK_VANILLA + 0.087*PEBBLES_L + 0.024*PEBBLES_XL − 0.021*TRANSLATOR_ASTRO_BLACK + 0.996*SNACKPACK_CHOCOLATE
SNACKPACK_PISTACHIO,snackpacks,4,"['MICROCHIP_CIRCLE', 'MICROCHIP_OVAL', 'OXYGEN_SHAKE_GARLIC', 'SNACKPACK_RASPBERRY']","['microchips', 'oxygen_shakes', 'snackpacks']",3,False,"[0.10865604982866137, 0.03966511609829673, -0.12299144653618754, -0.5785573100990303]",3070.9777321771035,0.9126402064270267,"[10, 11, 44, 49]",47,4.388058982058777e-05,340.45801174752484,SNACKPACK_PISTACHIO − 0.109*MICROCHIP_CIRCLE − 0.040*MICROCHIP_OVAL + 0.123*OXYGEN_SHAKE_GARLIC + 0.579*SNACKPACK_RASPBERRY
SNACKPACK_PISTACHIO,snackpacks,4,"['GALAXY_SOUNDS_PLANETARY_RINGS', 'MICROCHIP_SQUARE', 'OXYGEN_SHAKE_GARLIC', 'SNACKPACK_RASPBERRY']","['galaxy_sounds', 'microchips', 'oxygen_shakes', 'snackpacks']",4,False,"[0.0758410001593693, -0.06242362603197297, -0.07869395747233418, -0.5736881834066769]",3364.0401902160047,0.9043034882639429,"[2, 12, 44, 49]",47,4.39869794654331e-05,372.93099832119003,SNACKPACK_PISTACHIO − 0.076*GALAXY_SOUNDS_PLANETARY_RINGS + 0.062*MICROCHIP_SQUARE + 0.079*OXYGEN_SHAKE_GARLIC + 0.574*SNACKPACK_RASPBERRY
SNACKPACK_PISTACHIO,snackpacks,4,"['MICROCHIP_OVAL', 'OXYGEN_SHAKE_CHOCOLATE', 'OXYGEN_SHAKE_GARLIC', 'SNACKPACK_RASPBERRY']","['microchips', 'oxygen_shakes', 'snackpacks']",3,False,"[0.05767242070174833, 0.11863560635252014, -0.1131228635311711, -0.5598699344956343]",3169.9357111842037,0.9098251587867007,"[11, 43, 44, 49]",47,4.564077590996853e-05,345.82810677023355,SNACKPACK_PISTACHIO − 0.058*MICROCHIP_OVAL − 0.119*OXYGEN_SHAKE_CHOCOLATE + 0.113*OXYGEN_SHAKE_GARLIC + 0.560*SNACKPACK_RASPBERRY
SNACKPACK_VANILLA,snackpacks,4,"['PEBBLES_L', 'PEBBLES_XL', 'SNACKPACK_CHOCOLATE', 'SNACKPACK_STRAWBERRY']","['pebbles', 'snackpacks']",2,False,"[-0.07922202511637412, -0.020303870912245267, -1.004876193976705, -0.04529177517926854]",1194.7557686971413,0.9625073617471316,"[18, 19, 45, 48]",46,4.710120975670478e-05,188.67534019128175,SNACKPACK_VANILLA + 0.079*PEBBLES_L + 0.020*PEBBLES_XL + 1.005*SNACKPACK_CHOCOLATE + 0.045*SNACKPACK_STRAWBERRY
SNACKPACK_VANILLA,snackpacks,4,"['PEBBLES_L', 'PEBBLES_XL', 'UV_VISOR_ORANGE', 'SNACKPACK_CHOCOLATE']","['pebbles', 'snackpacks', 'uv_visors']",3,False,"[-0.07569496340728318, -0.022820053972566867, -0.02924428018968145, -1.0038101179516872]",1145.7055930049246,0.9640466056174276,"[18, 19, 27, 45]",46,4.739832859866704e-05,186.41327825532164,SNACKPACK_VANILLA + 0.076*PEBBLES_L + 0.023*PEBBLES_XL + 0.029*UV_VISOR_ORANGE + 1.004*SNACKPACK_CHOCOLATE
SNACKPACK_CHOCOLATE,snackpacks,4,"['MICROCHIP_OVAL', 'PEBBLES_L', 'TRANSLATOR_VOID_BLUE', 'SNACKPACK_VANILLA']","['microchips', 'pebbles', 'snackpacks', 'translators']",4,False,"[0.023989798259538182, -0.04756968493011153, -0.0483836275035726, -0.9033364206560354]",988.3502899051018,0.9754706290173383,"[11, 18, 34, 46]",45,4.7805254809808704e-05,174.4881551889892,SNACKPACK_CHOCOLATE − 0.024*MICROCHIP_OVAL + 0.048*PEBBLES_L + 0.048*TRANSLATOR_VOID_BLUE + 0.903*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,4,"['PEBBLES_L', 'PEBBLES_XL', 'UV_VISOR_AMBER', 'SNACKPACK_VANILLA']","['pebbles', 'snackpacks', 'uv_visors']",3,False,"[-0.0643581512010939, -0.013435610781164438, 0.03270913548599265, -0.9452858887521622]",1069.1296182765,0.9734658073123307,"[18, 19, 26, 46]",45,4.8811312111183006e-05,190.75497310447795,SNACKPACK_CHOCOLATE + 0.064*PEBBLES_L + 0.013*PEBBLES_XL − 0.033*UV_VISOR_AMBER + 0.945*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,4,"['MICROCHIP_OVAL', 'PEBBLES_L', 'PEBBLES_XL', 'SNACKPACK_VANILLA']","['microchips', 'pebbles', 'snackpacks']",3,False,"[0.014765524042686759, -0.0734999333907716, -0.02015910318815869, -0.9252422776344974]",1073.3026279522674,0.9733622394745948,"[11, 18, 19, 46]",45,4.977416029811652e-05,187.8732856954553,SNACKPACK_CHOCOLATE − 0.015*MICROCHIP_OVAL + 0.073*PEBBLES_L + 0.020*PEBBLES_XL + 0.925*SNACKPACK_VANILLA
SNACKPACK_CHOCOLATE,snackpacks,4,"['PEBBLES_L', 'UV_VISOR_AMBER', 'OXYGEN_SHAKE_MINT', 'SNACKPACK_VANILLA']","['oxygen_shakes', 'pebbles', 'snackpacks', 'uv_visors']",4,False,"[-0.0323547884214809, 0.05530412282741533, 0.028468035714303966, -0.9254185755975267]",1005.0965387752294,0.9750550122514012,"[18, 26, 42, 46]",45,5.1416303981672696e-05,190.32270591061965,SNACKPACK_CHOCOLATE + 0.032*PEBBLES_L − 0.055*UV_VISOR_AMBER − 0.028*OXYGEN_SHAKE_MINT + 0.925*SNACKPACK_VANILLA
SNACKPACK_PISTACHIO,snackpacks,4,"['MICROCHIP_CIRCLE', 'ROBOT_VACUUMING', 'OXYGEN_SHAKE_GARLIC', 'SNACKPACK_RASPBERRY']","['microchips', 'oxygen_shakes', 'robots', 'snackpacks']",4,False,"[0.09620975684904445, 0.06938825457017105, -0.1489440989817081, -0.5664608384472574]",3390.257348653431,0.9035576914041461,"[10, 20, 44, 49]",47,5.3829030506862514e-05,353.155039742882,SNACKPACK_PISTACHIO − 0.096*MICROCHIP_CIRCLE − 0.069*ROBOT_VACUUMING + 0.149*OXYGEN_SHAKE_GARLIC + 0.566*SNACKPACK_RASPBERRY
SNACKPACK_PISTACHIO,snackpacks,4,"['MICROCHIP_RECTANGLE', 'ROBOT_MOPPING', 'OXYGEN_SHAKE_GARLIC', 'SNACKPACK_RASPBERRY']","['microchips', 'oxygen_shakes', 'robots', 'snackpacks']",4,False,"[0.05917709906039081, -0.04604922119103189, -0.10206493403782904, -0.4979898398925859]",3210.523596406769,0.9086705593125803,"[13, 21, 44, 49]",47,5.3913749771442e-05,372.3705844719127,SNACKPACK_PISTACHIO − 0.059*MICROCHIP_RECTANGLE + 0.046*ROBOT_MOPPING + 0.102*OXYGEN_SHAKE_GARLIC + 0.498*SNACKPACK_RASPBERRY
