a,b,group_a,group_b,corr,abs_corr,cross_group,label
UV_VISOR_ORANGE,OXYGEN_SHAKE_GARLIC,uv_visors,oxygen_shakes,0.010756589645149112,0.010756589645149112,True,pearson_ret
SLEEP_POD_COTTON,UV_VISOR_AMBER,sleep_pods,uv_visors,0.010689082863667439,0.010689082863667439,True,pearson_ret
OXYGEN_SHAKE_CHOCOLATE,SNACKPACK_VANILLA,oxygen_shakes,snackpacks,0.010675255471139466,0.010675255471139466,True,pearson_ret
SLEEP_POD_LAMB_WOOL,PANEL_2X4,sleep_pods,panels,0.010662435220126389,0.010662435220126389,True,pearson_ret
UV_VISOR_ORANGE,PANEL_1X2,uv_visors,panels,0.010621330300386988,0.010621330300386988,True,pearson_ret
ROBOT_MOPPING,PANEL_2X4,robots,panels,0.010616962178930857,0.010616962178930857,True,pearson_ret
OXYGEN_SHAKE_MINT,SNACKPACK_STRAWBERRY,oxygen_shakes,snackpacks,0.010582388890693023,0.010582388890693023,True,pearson_ret
ROBOT_DISHES,UV_VISOR_RED,robots,uv_visors,0.010541917688649087,0.010541917688649087,True,pearson_ret
PEBBLES_L,SNACKPACK_PISTACHIO,pebbles,snackpacks,0.01053811556702714,0.01053811556702714,True,pearson_ret
PEBBLES_M,SNACKPACK_CHOCOLATE,pebbles,snackpacks,-0.010535581334806449,0.010535581334806449,True,pearson_ret
ROBOT_MOPPING,PANEL_4X4,robots,panels,0.010509979851548888,0.010509979851548888,True,pearson_ret
SLEEP_POD_LAMB_WOOL,SNACKPACK_PISTACHIO,sleep_pods,snackpacks,0.01046285107993169,0.01046285107993169,True,pearson_ret
PEBBLES_L,ROBOT_LAUNDRY,pebbles,robots,0.010443332423171534,0.010443332423171534,True,pearson_ret
ROBOT_DISHES,PANEL_2X4,robots,panels,0.010418249722701384,0.010418249722701384,True,pearson_ret
TRANSLATOR_SPACE_GRAY,TRANSLATOR_ECLIPSE_CHARCOAL,translators,translators,0.010401139213539289,0.010401139213539289,False,pearson_ret
MICROCHIP_OVAL,OXYGEN_SHAKE_MORNING_BREATH,microchips,oxygen_shakes,-0.010379320368760244,0.010379320368760244,True,pearson_ret
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_2X2,galaxy_sounds,panels,0.01034475546625275,0.01034475546625275,True,pearson_ret
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_STRAWBERRY,galaxy_sounds,snackpacks,0.0103418215326279,0.0103418215326279,True,pearson_ret
PEBBLES_XS,ROBOT_VACUUMING,pebbles,robots,-0.01033990942395441,0.01033990942395441,True,pearson_ret
UV_VISOR_YELLOW,PANEL_1X4,uv_visors,panels,0.01031475424387506,0.01031475424387506,True,pearson_ret
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_WINDS,galaxy_sounds,galaxy_sounds,0.010298439273948311,0.010298439273948311,False,pearson_ret
PANEL_1X2,PANEL_2X2,panels,panels,0.010296664112573423,0.010296664112573423,False,pearson_ret
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_VOID_BLUE,galaxy_sounds,translators,0.010296517385102335,0.010296517385102335,True,pearson_ret
ROBOT_LAUNDRY,UV_VISOR_RED,robots,uv_visors,0.010243468375675472,0.010243468375675472,True,pearson_ret
PANEL_1X4,PANEL_2X4,panels,panels,0.010233337583237136,0.010233337583237136,False,pearson_ret
PANEL_4X4,SNACKPACK_RASPBERRY,panels,snackpacks,0.010202734913626492,0.010202734913626492,True,pearson_ret
PANEL_2X2,OXYGEN_SHAKE_GARLIC,panels,oxygen_shakes,0.01017442077159369,0.01017442077159369,True,pearson_ret
PEBBLES_S,UV_VISOR_ORANGE,pebbles,uv_visors,-0.010170504161816921,0.010170504161816921,True,pearson_ret
GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_RED,galaxy_sounds,uv_visors,0.01012592908549089,0.01012592908549089,True,pearson_ret
UV_VISOR_ORANGE,TRANSLATOR_ECLIPSE_CHARCOAL,uv_visors,translators,-0.010118528528653498,0.010118528528653498,True,pearson_ret
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_MORNING_BREATH,translators,oxygen_shakes,0.01011263464456351,0.01011263464456351,True,pearson_ret
PANEL_1X4,OXYGEN_SHAKE_MORNING_BREATH,panels,oxygen_shakes,0.010112467471527503,0.010112467471527503,True,pearson_ret
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_ECLIPSE_CHARCOAL,galaxy_sounds,translators,0.010095817218790479,0.010095817218790479,True,pearson_ret
SLEEP_POD_SUEDE,SNACKPACK_VANILLA,sleep_pods,snackpacks,0.010068972987747933,0.010068972987747933,True,pearson_ret
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_VANILLA,galaxy_sounds,snackpacks,0.0100521964288114,0.0100521964288114,True,pearson_ret
UV_VISOR_YELLOW,PANEL_1X2,uv_visors,panels,0.010009867432918073,0.010009867432918073,True,pearson_ret
OXYGEN_SHAKE_MORNING_BREATH,SNACKPACK_PISTACHIO,oxygen_shakes,snackpacks,0.010006623964315254,0.010006623964315254,True,pearson_ret
PEBBLES_XS,UV_VISOR_RED,pebbles,uv_visors,-0.009993852182626276,0.009993852182626276,True,pearson_ret
SLEEP_POD_POLYESTER,SNACKPACK_RASPBERRY,sleep_pods,snackpacks,0.009966024492684394,0.009966024492684394,True,pearson_ret
OXYGEN_SHAKE_CHOCOLATE,SNACKPACK_RASPBERRY,oxygen_shakes,snackpacks,0.009939584227484815,0.009939584227484815,True,pearson_ret
ROBOT_DISHES,SNACKPACK_CHOCOLATE,robots,snackpacks,0.009928518013817314,0.009928518013817314,True,pearson_ret
PANEL_1X2,SNACKPACK_RASPBERRY,panels,snackpacks,0.009917440856036602,0.009917440856036602,True,pearson_ret
MICROCHIP_SQUARE,OXYGEN_SHAKE_GARLIC,microchips,oxygen_shakes,0.00990539467878885,0.00990539467878885,True,pearson_ret
ROBOT_MOPPING,SNACKPACK_PISTACHIO,robots,snackpacks,-0.00989969201631596,0.00989969201631596,True,pearson_ret
MICROCHIP_SQUARE,UV_VISOR_RED,microchips,uv_visors,0.009893028067824914,0.009893028067824914,True,pearson_ret
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_MINT,translators,oxygen_shakes,0.009863412754352005,0.009863412754352005,True,pearson_ret
PEBBLES_L,OXYGEN_SHAKE_MORNING_BREATH,pebbles,oxygen_shakes,-0.00982145593379145,0.00982145593379145,True,pearson_ret
MICROCHIP_CIRCLE,ROBOT_IRONING,microchips,robots,-0.009814556085686077,0.009814556085686077,True,pearson_ret
MICROCHIP_TRIANGLE,SNACKPACK_CHOCOLATE,microchips,snackpacks,-0.00980992382576154,0.00980992382576154,True,pearson_ret
PEBBLES_M,TRANSLATOR_ASTRO_BLACK,pebbles,translators,-0.009756360976866583,0.009756360976866583,True,pearson_ret
ROBOT_LAUNDRY,OXYGEN_SHAKE_CHOCOLATE,robots,oxygen_shakes,0.009690607528157999,0.009690607528157999,True,pearson_ret
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_RASPBERRY,galaxy_sounds,snackpacks,0.00967366811046486,0.00967366811046486,True,pearson_ret
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_COTTON,galaxy_sounds,sleep_pods,0.009609195864964969,0.009609195864964969,True,pearson_ret
UV_VISOR_YELLOW,UV_VISOR_MAGENTA,uv_visors,uv_visors,0.009606240978667028,0.009606240978667028,False,pearson_ret
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_POLYESTER,galaxy_sounds,sleep_pods,0.009589052290199001,0.009589052290199001,True,pearson_ret
SLEEP_POD_POLYESTER,TRANSLATOR_ASTRO_BLACK,sleep_pods,translators,-0.00958033298142572,0.00958033298142572,True,pearson_ret
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_STRAWBERRY,galaxy_sounds,snackpacks,0.009576001749912988,0.009576001749912988,True,pearson_ret
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_S,galaxy_sounds,pebbles,-0.009499392503595765,0.009499392503595765,True,pearson_ret
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_RED,galaxy_sounds,uv_visors,0.009496606012385961,0.009496606012385961,True,pearson_ret
MICROCHIP_CIRCLE,MICROCHIP_RECTANGLE,microchips,microchips,0.009489781602619426,0.009489781602619426,False,pearson_ret
GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_XL,galaxy_sounds,pebbles,0.009486243585617152,0.009486243585617152,True,pearson_ret
SLEEP_POD_POLYESTER,MICROCHIP_SQUARE,sleep_pods,microchips,0.009450603871303675,0.009450603871303675,True,pearson_ret
SLEEP_POD_SUEDE,ROBOT_IRONING,sleep_pods,robots,0.009450469811697865,0.009450469811697865,True,pearson_ret
ROBOT_IRONING,SNACKPACK_CHOCOLATE,robots,snackpacks,0.009446256756785523,0.009446256756785523,True,pearson_ret
SLEEP_POD_POLYESTER,MICROCHIP_RECTANGLE,sleep_pods,microchips,0.009440508433010095,0.009440508433010095,True,pearson_ret
SLEEP_POD_LAMB_WOOL,TRANSLATOR_VOID_BLUE,sleep_pods,translators,0.009431066096715186,0.009431066096715186,True,pearson_ret
ROBOT_DISHES,TRANSLATOR_ASTRO_BLACK,robots,translators,-0.009426760431430571,0.009426760431430571,True,pearson_ret
SLEEP_POD_NYLON,OXYGEN_SHAKE_CHOCOLATE,sleep_pods,oxygen_shakes,0.009392936781189668,0.009392936781189668,True,pearson_ret
ROBOT_IRONING,TRANSLATOR_ASTRO_BLACK,robots,translators,-0.00939199885369436,0.00939199885369436,True,pearson_ret
UV_VISOR_AMBER,TRANSLATOR_ECLIPSE_CHARCOAL,uv_visors,translators,0.009386643305770014,0.009386643305770014,True,pearson_ret
ROBOT_MOPPING,ROBOT_LAUNDRY,robots,robots,-0.00937739307045031,0.00937739307045031,False,pearson_ret
PANEL_2X2,OXYGEN_SHAKE_MINT,panels,oxygen_shakes,0.009364882934288875,0.009364882934288875,True,pearson_ret
PANEL_2X2,OXYGEN_SHAKE_MORNING_BREATH,panels,oxygen_shakes,0.009364737568480655,0.009364737568480655,True,pearson_ret
PANEL_1X4,SNACKPACK_PISTACHIO,panels,snackpacks,0.009347737736071277,0.009347737736071277,True,pearson_ret
PANEL_2X4,OXYGEN_SHAKE_MORNING_BREATH,panels,oxygen_shakes,0.009342021682252935,0.009342021682252935,True,pearson_ret
PEBBLES_XL,TRANSLATOR_VOID_BLUE,pebbles,translators,0.009340868897751459,0.009340868897751459,True,pearson_ret
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_M,galaxy_sounds,pebbles,0.009316619081231261,0.009316619081231261,True,pearson_ret
GALAXY_SOUNDS_PLANETARY_RINGS,SNACKPACK_VANILLA,galaxy_sounds,snackpacks,0.009316130088651274,0.009316130088651274,True,pearson_ret
MICROCHIP_RECTANGLE,ROBOT_MOPPING,microchips,robots,-0.009306689839794434,0.009306689839794434,True,pearson_ret
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_S,galaxy_sounds,pebbles,-0.009268651351213684,0.009268651351213684,True,pearson_ret
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_4X4,galaxy_sounds,panels,0.0092681097179369,0.0092681097179369,True,pearson_ret
PEBBLES_M,SNACKPACK_VANILLA,pebbles,snackpacks,0.009258603035277332,0.009258603035277332,True,pearson_ret
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_VANILLA,galaxy_sounds,snackpacks,0.009257450062246866,0.009257450062246866,True,pearson_ret
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_CHOCOLATE,oxygen_shakes,oxygen_shakes,0.009184586180367566,0.009184586180367566,False,pearson_ret
PEBBLES_M,OXYGEN_SHAKE_MINT,pebbles,oxygen_shakes,0.009177433959743499,0.009177433959743499,True,pearson_ret
MICROCHIP_TRIANGLE,TRANSLATOR_SPACE_GRAY,microchips,translators,-0.009146888377656232,0.009146888377656232,True,pearson_ret
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_1X2,galaxy_sounds,panels,0.009137361472761845,0.009137361472761845,True,pearson_ret
UV_VISOR_MAGENTA,SNACKPACK_CHOCOLATE,uv_visors,snackpacks,0.00913027511042409,0.00913027511042409,True,pearson_ret
SLEEP_POD_NYLON,PEBBLES_S,sleep_pods,pebbles,0.009112668692584917,0.009112668692584917,True,pearson_ret
PEBBLES_M,SNACKPACK_STRAWBERRY,pebbles,snackpacks,-0.009095826976880295,0.009095826976880295,True,pearson_ret
PEBBLES_XS,TRANSLATOR_GRAPHITE_MIST,pebbles,translators,0.009086610967372155,0.009086610967372155,True,pearson_ret
PEBBLES_XS,UV_VISOR_MAGENTA,pebbles,uv_visors,-0.009048013374363725,0.009048013374363725,True,pearson_ret
ROBOT_MOPPING,SNACKPACK_CHOCOLATE,robots,snackpacks,0.009046346061477218,0.009046346061477218,True,pearson_ret
SLEEP_POD_NYLON,PANEL_1X4,sleep_pods,panels,0.009036591730861968,0.009036591730861968,True,pearson_ret
TRANSLATOR_SPACE_GRAY,PANEL_4X4,translators,panels,0.009014717409341072,0.009014717409341072,True,pearson_ret
PEBBLES_S,PANEL_1X4,pebbles,panels,-0.00900016642839834,0.00900016642839834,True,pearson_ret
UV_VISOR_AMBER,OXYGEN_SHAKE_GARLIC,uv_visors,oxygen_shakes,0.00898702330971299,0.00898702330971299,True,pearson_ret
SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,sleep_pods,sleep_pods,0.008979121556062375,0.008979121556062375,False,pearson_ret
MICROCHIP_TRIANGLE,ROBOT_DISHES,microchips,robots,-0.008946308176661541,0.008946308176661541,True,pearson_ret
SLEEP_POD_LAMB_WOOL,SNACKPACK_CHOCOLATE,sleep_pods,snackpacks,0.00894339738639482,0.00894339738639482,True,pearson_ret
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_EVENING_BREATH,translators,oxygen_shakes,0.008941276410538131,0.008941276410538131,True,pearson_ret
SLEEP_POD_POLYESTER,TRANSLATOR_ECLIPSE_CHARCOAL,sleep_pods,translators,0.008931034194439302,0.008931034194439302,True,pearson_ret
MICROCHIP_OVAL,ROBOT_MOPPING,microchips,robots,0.00891862590792637,0.00891862590792637,True,pearson_ret
SLEEP_POD_COTTON,MICROCHIP_TRIANGLE,sleep_pods,microchips,-0.008891390262075551,0.008891390262075551,True,pearson_ret
MICROCHIP_CIRCLE,SNACKPACK_RASPBERRY,microchips,snackpacks,0.008856969545584133,0.008856969545584133,True,pearson_ret
ROBOT_MOPPING,PANEL_1X2,robots,panels,0.008846086500772706,0.008846086500772706,True,pearson_ret
TRANSLATOR_SPACE_GRAY,SNACKPACK_RASPBERRY,translators,snackpacks,0.008840371452193598,0.008840371452193598,True,pearson_ret
SLEEP_POD_COTTON,MICROCHIP_OVAL,sleep_pods,microchips,-0.00883499461507835,0.00883499461507835,True,pearson_ret
UV_VISOR_MAGENTA,OXYGEN_SHAKE_MORNING_BREATH,uv_visors,oxygen_shakes,0.008825454383008873,0.008825454383008873,True,pearson_ret
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_AMBER,galaxy_sounds,uv_visors,0.008823069260260054,0.008823069260260054,True,pearson_ret
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,oxygen_shakes,oxygen_shakes,0.0088115413751521,0.0088115413751521,False,pearson_ret
PEBBLES_M,SNACKPACK_RASPBERRY,pebbles,snackpacks,0.008772528485522436,0.008772528485522436,True,pearson_ret
GALAXY_SOUNDS_BLACK_HOLES,PANEL_2X4,galaxy_sounds,panels,-0.008770572569754043,0.008770572569754043,True,pearson_ret
UV_VISOR_AMBER,PANEL_2X4,uv_visors,panels,0.008720817331610623,0.008720817331610623,True,pearson_ret
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_MORNING_BREATH,translators,oxygen_shakes,0.0087082210904684,0.0087082210904684,True,pearson_ret
MICROCHIP_SQUARE,PEBBLES_XS,microchips,pebbles,0.00866037118226703,0.00866037118226703,True,pearson_ret
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_GARLIC,galaxy_sounds,oxygen_shakes,0.00864617262611278,0.00864617262611278,True,pearson_ret
SLEEP_POD_SUEDE,UV_VISOR_ORANGE,sleep_pods,uv_visors,0.008631828232104639,0.008631828232104639,True,pearson_ret
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_GARLIC,galaxy_sounds,oxygen_shakes,0.008595134689593227,0.008595134689593227,True,pearson_ret
SLEEP_POD_COTTON,OXYGEN_SHAKE_GARLIC,sleep_pods,oxygen_shakes,0.008496954527815728,0.008496954527815728,True,pearson_ret
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_LAMB_WOOL,galaxy_sounds,sleep_pods,0.008470450220413964,0.008470450220413964,True,pearson_ret
SLEEP_POD_NYLON,TRANSLATOR_VOID_BLUE,sleep_pods,translators,0.00846985408095959,0.00846985408095959,True,pearson_ret
ROBOT_LAUNDRY,UV_VISOR_ORANGE,robots,uv_visors,0.008462314812483095,0.008462314812483095,True,pearson_ret
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_2X4,galaxy_sounds,panels,0.008460761777448837,0.008460761777448837,True,pearson_ret
TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE_MINT,translators,oxygen_shakes,0.00844869483512674,0.00844869483512674,True,pearson_ret
SLEEP_POD_SUEDE,PANEL_4X4,sleep_pods,panels,0.008440971474895205,0.008440971474895205,True,pearson_ret
GALAXY_SOUNDS_DARK_MATTER,ROBOT_VACUUMING,galaxy_sounds,robots,0.008438670855864085,0.008438670855864085,True,pearson_ret
SLEEP_POD_LAMB_WOOL,MICROCHIP_OVAL,sleep_pods,microchips,0.008426675548137072,0.008426675548137072,True,pearson_ret
ROBOT_MOPPING,UV_VISOR_YELLOW,robots,uv_visors,0.008422484496787045,0.008422484496787045,True,pearson_ret
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_MORNING_BREATH,galaxy_sounds,oxygen_shakes,0.008421632545967622,0.008421632545967622,True,pearson_ret
MICROCHIP_CIRCLE,PEBBLES_M,microchips,pebbles,-0.00841574181522,0.00841574181522,True,pearson_ret
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_COTTON,galaxy_sounds,sleep_pods,0.008404274879204188,0.008404274879204188,True,pearson_ret
TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,translators,translators,0.008395564052529302,0.008395564052529302,False,pearson_ret
GALAXY_SOUNDS_DARK_MATTER,PANEL_1X2,galaxy_sounds,panels,0.008383614206827757,0.008383614206827757,True,pearson_ret
SLEEP_POD_SUEDE,OXYGEN_SHAKE_MINT,sleep_pods,oxygen_shakes,0.008349892132617531,0.008349892132617531,True,pearson_ret
PEBBLES_L,OXYGEN_SHAKE_MINT,pebbles,oxygen_shakes,-0.008346752074065482,0.008346752074065482,True,pearson_ret
SLEEP_POD_COTTON,OXYGEN_SHAKE_EVENING_BREATH,sleep_pods,oxygen_shakes,0.00834492405050701,0.00834492405050701,True,pearson_ret
TRANSLATOR_SPACE_GRAY,SNACKPACK_STRAWBERRY,translators,snackpacks,0.00831769498330178,0.00831769498330178,True,pearson_ret
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_2X2,galaxy_sounds,panels,-0.008315519074534145,0.008315519074534145,True,pearson_ret
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_MINT,galaxy_sounds,oxygen_shakes,0.008306469839731528,0.008306469839731528,True,pearson_ret
MICROCHIP_CIRCLE,SNACKPACK_STRAWBERRY,microchips,snackpacks,-0.008282393482026222,0.008282393482026222,True,pearson_ret
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_XL,galaxy_sounds,pebbles,-0.00827243678700634,0.00827243678700634,True,pearson_ret
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_MINT,galaxy_sounds,oxygen_shakes,0.008255819937562735,0.008255819937562735,True,pearson_ret
UV_VISOR_MAGENTA,PANEL_4X4,uv_visors,panels,0.008246304930805163,0.008246304930805163,True,pearson_ret
PANEL_1X4,SNACKPACK_RASPBERRY,panels,snackpacks,0.008226723596360947,0.008226723596360947,True,pearson_ret
SLEEP_POD_LAMB_WOOL,SNACKPACK_RASPBERRY,sleep_pods,snackpacks,0.008208729553404083,0.008208729553404083,True,pearson_ret
MICROCHIP_SQUARE,UV_VISOR_ORANGE,microchips,uv_visors,-0.008207052136816172,0.008207052136816172,True,pearson_ret
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_CIRCLE,galaxy_sounds,microchips,0.008193294572742251,0.008193294572742251,True,pearson_ret
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_PISTACHIO,translators,snackpacks,0.008190412546409304,0.008190412546409304,True,pearson_ret
MICROCHIP_TRIANGLE,ROBOT_VACUUMING,microchips,robots,-0.00817125632373584,0.00817125632373584,True,pearson_ret
ROBOT_LAUNDRY,ROBOT_IRONING,robots,robots,-0.008161738520498958,0.008161738520498958,False,pearson_ret
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_2X4,galaxy_sounds,panels,0.008148679520664764,0.008148679520664764,True,pearson_ret
PEBBLES_XS,UV_VISOR_YELLOW,pebbles,uv_visors,0.00813947129796595,0.00813947129796595,True,pearson_ret
MICROCHIP_RECTANGLE,ROBOT_VACUUMING,microchips,robots,0.008123776666646699,0.008123776666646699,True,pearson_ret
UV_VISOR_RED,SNACKPACK_VANILLA,uv_visors,snackpacks,0.00809933963681719,0.00809933963681719,True,pearson_ret
PEBBLES_M,SNACKPACK_PISTACHIO,pebbles,snackpacks,-0.00809044207990406,0.00809044207990406,True,pearson_ret
MICROCHIP_SQUARE,UV_VISOR_YELLOW,microchips,uv_visors,0.008069112333149692,0.008069112333149692,True,pearson_ret
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_VANILLA,translators,snackpacks,0.008051446626746846,0.008051446626746846,True,pearson_ret
UV_VISOR_RED,TRANSLATOR_ECLIPSE_CHARCOAL,uv_visors,translators,0.00804846732688142,0.00804846732688142,True,pearson_ret
MICROCHIP_CIRCLE,PEBBLES_XS,microchips,pebbles,-0.00804546946379015,0.00804546946379015,True,pearson_ret
MICROCHIP_TRIANGLE,TRANSLATOR_ECLIPSE_CHARCOAL,microchips,translators,-0.008035959019418669,0.008035959019418669,True,pearson_ret
TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE_EVENING_BREATH,translators,oxygen_shakes,0.008033145604090026,0.008033145604090026,True,pearson_ret
SLEEP_POD_SUEDE,PEBBLES_L,sleep_pods,pebbles,-0.008029875188234677,0.008029875188234677,True,pearson_ret
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_MINT,galaxy_sounds,oxygen_shakes,0.008023714723917257,0.008023714723917257,True,pearson_ret
SLEEP_POD_COTTON,SNACKPACK_STRAWBERRY,sleep_pods,snackpacks,0.008018214532014671,0.008018214532014671,True,pearson_ret
ROBOT_VACUUMING,SNACKPACK_VANILLA,robots,snackpacks,0.007997222431426346,0.007997222431426346,True,pearson_ret
PANEL_1X2,PANEL_4X4,panels,panels,0.007979945025457557,0.007979945025457557,False,pearson_ret
PEBBLES_L,SNACKPACK_STRAWBERRY,pebbles,snackpacks,0.007967993906516698,0.007967993906516698,True,pearson_ret
PEBBLES_L,OXYGEN_SHAKE_CHOCOLATE,pebbles,oxygen_shakes,-0.007965344741517144,0.007965344741517144,True,pearson_ret
SLEEP_POD_COTTON,UV_VISOR_RED,sleep_pods,uv_visors,0.007960048746584843,0.007960048746584843,True,pearson_ret
ROBOT_MOPPING,OXYGEN_SHAKE_GARLIC,robots,oxygen_shakes,0.007945031085510942,0.007945031085510942,True,pearson_ret
UV_VISOR_YELLOW,TRANSLATOR_VOID_BLUE,uv_visors,translators,0.007936234036892972,0.007936234036892972,True,pearson_ret
PEBBLES_M,PANEL_1X4,pebbles,panels,0.007915421622707391,0.007915421622707391,True,pearson_ret
SLEEP_POD_LAMB_WOOL,PANEL_4X4,sleep_pods,panels,0.007898034161155022,0.007898034161155022,True,pearson_ret
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_COTTON,galaxy_sounds,sleep_pods,0.007885387137637836,0.007885387137637836,True,pearson_ret
MICROCHIP_TRIANGLE,SNACKPACK_VANILLA,microchips,snackpacks,0.007856478586821782,0.007856478586821782,True,pearson_ret
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_EVENING_BREATH,microchips,oxygen_shakes,-0.007853812976462244,0.007853812976462244,True,pearson_ret
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_TRIANGLE,galaxy_sounds,microchips,0.0078428897644723,0.0078428897644723,True,pearson_ret
PEBBLES_M,ROBOT_LAUNDRY,pebbles,robots,0.007822168459368714,0.007822168459368714,True,pearson_ret
UV_VISOR_ORANGE,TRANSLATOR_GRAPHITE_MIST,uv_visors,translators,0.007811933533016415,0.007811933533016415,True,pearson_ret
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_ECLIPSE_CHARCOAL,galaxy_sounds,translators,0.00781016576643929,0.00781016576643929,True,pearson_ret
PEBBLES_XS,PANEL_1X2,pebbles,panels,0.007802852665976489,0.007802852665976489,True,pearson_ret
SLEEP_POD_COTTON,PEBBLES_M,sleep_pods,pebbles,-0.00777800582156067,0.00777800582156067,True,pearson_ret
OXYGEN_SHAKE_GARLIC,SNACKPACK_PISTACHIO,oxygen_shakes,snackpacks,0.007769786990604934,0.007769786990604934,True,pearson_ret
TRANSLATOR_ECLIPSE_CHARCOAL,PANEL_1X2,translators,panels,0.007758957130813893,0.007758957130813893,True,pearson_ret
PEBBLES_L,UV_VISOR_ORANGE,pebbles,uv_visors,0.007754187286566078,0.007754187286566078,True,pearson_ret
PANEL_2X2,PANEL_2X4,panels,panels,-0.007716655391998141,0.007716655391998141,False,pearson_ret
TRANSLATOR_ECLIPSE_CHARCOAL,PANEL_2X4,translators,panels,0.0077075439705043,0.0077075439705043,True,pearson_ret
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_MINT,translators,oxygen_shakes,0.00770526223310324,0.00770526223310324,True,pearson_ret
SLEEP_POD_POLYESTER,PEBBLES_M,sleep_pods,pebbles,-0.007704826889672055,0.007704826889672055,True,pearson_ret
GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_MAGENTA,galaxy_sounds,uv_visors,0.007649111577258377,0.007649111577258377,True,pearson_ret
SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE_MINT,sleep_pods,oxygen_shakes,0.0076052850107731365,0.0076052850107731365,True,pearson_ret
UV_VISOR_YELLOW,OXYGEN_SHAKE_CHOCOLATE,uv_visors,oxygen_shakes,0.007604738413649028,0.007604738413649028,True,pearson_ret
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_SUEDE,galaxy_sounds,sleep_pods,0.00760323478456409,0.00760323478456409,True,pearson_ret
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_VOID_BLUE,galaxy_sounds,translators,0.00758626623462324,0.00758626623462324,True,pearson_ret
SLEEP_POD_NYLON,TRANSLATOR_ECLIPSE_CHARCOAL,sleep_pods,translators,-0.0075829108876577156,0.0075829108876577156,True,pearson_ret
MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,microchips,microchips,0.0075535963506610645,0.0075535963506610645,False,pearson_ret
SLEEP_POD_NYLON,TRANSLATOR_ASTRO_BLACK,sleep_pods,translators,0.007545781895766501,0.007545781895766501,True,pearson_ret
